Date,Values,Blockchain
2023-04-06,108135,Ethereum
2023-04-06,70208,Optimism
2023-04-06,107854,Polygon
2023-04-06,103054,Solana
2023-04-05,33895,Avalanche
2023-04-05,113344,Ethereum
2023-04-05,62787,Optimism
2023-04-05,120016,Polygon
2023-04-05,106922,Solana
2023-04-04,28367,Avalanche
2023-04-04,123572,Ethereum
2023-04-04,60542,Optimism
2023-04-04,123398,Polygon
2023-04-04,117398,Solana
2023-04-03,31131,Avalanche
2023-04-03,131199,Ethereum
2023-04-03,67087,Optimism
2023-04-03,129812,Polygon
2023-04-03,154356,Solana
2023-04-02,26542,Avalanche
2023-04-02,110602,Ethereum
2023-04-02,52874,Optimism
2023-04-02,105830,Polygon
2023-04-02,122682,Solana
2023-04-01,25416,Avalanche
2023-04-01,106102,Ethereum
2023-04-01,44083,Optimism
2023-04-01,104406,Polygon
2023-04-01,102204,Solana
2023-03-31,35192,Avalanche
2023-03-31,118437,Ethereum
2023-03-31,64970,Optimism
2023-03-31,135661,Polygon
2023-03-31,132816,Solana
2023-03-30,36495,Avalanche
2023-03-30,129228,Ethereum
2023-03-30,70425,Optimism
2023-03-30,135909,Polygon
2023-03-30,144737,Solana
2023-03-29,32636,Avalanche
2023-03-29,126051,Ethereum
2023-03-29,59429,Optimism
2023-03-29,128885,Polygon
2023-03-29,124141,Solana
2023-03-28,37766,Avalanche
2023-03-28,124637,Ethereum
2023-03-28,69123,Optimism
2023-03-28,132768,Polygon
2023-03-28,133823,Solana
2023-03-27,36968,Avalanche
2023-03-27,122405,Ethereum
2023-03-27,64337,Optimism
2023-03-27,137061,Polygon
2023-03-27,128964,Solana
2023-03-26,23740,Avalanche
2023-03-26,123804,Ethereum
2023-03-26,52001,Optimism
2023-03-26,118054,Polygon
2023-03-26,147373,Solana
2023-03-25,21309,Avalanche
2023-03-25,100196,Ethereum
2023-03-25,52101,Optimism
2023-03-25,122709,Polygon
2023-03-25,167115,Solana
2023-03-24,28115,Avalanche
2023-03-24,118119,Ethereum
2023-03-24,68551,Optimism
2023-03-24,141530,Polygon
2023-03-24,204645,Solana
2023-03-23,24141,Avalanche
2023-03-23,118431,Ethereum
2023-03-23,66936,Optimism
2023-03-23,138441,Polygon
2023-03-23,238144,Solana
2023-03-22,35434,Avalanche
2023-03-22,143625,Ethereum
2023-03-22,89215,Optimism
2023-03-22,157892,Polygon
2023-03-22,251186,Solana
2023-03-21,40919,Avalanche
2023-03-21,139738,Ethereum
2023-03-21,88331,Optimism
2023-03-21,147471,Polygon
2023-03-21,293761,Solana
2023-03-20,34424,Avalanche
2023-03-20,146037,Ethereum
2023-03-20,93032,Optimism
2023-03-20,167078,Polygon
2023-03-20,379590,Solana
2023-03-19,42011,Avalanche
2023-03-19,131520,Ethereum
2023-03-19,82441,Optimism
2023-03-19,143725,Polygon
2023-03-19,227630,Solana
2023-03-18,46614,Avalanche
2023-03-18,136031,Ethereum
2023-03-18,94534,Optimism
2023-03-18,163862,Polygon
2023-03-18,295108,Solana
2023-03-17,29121,Avalanche
2023-03-17,139394,Ethereum
2023-03-17,97996,Optimism
2023-03-17,157375,Polygon
2023-03-17,257267,Solana
2023-03-16,25922,Avalanche
2023-03-16,150941,Ethereum
2023-03-16,97262,Optimism
2023-03-16,138494,Polygon
2023-03-16,224993,Solana
2023-03-15,29890,Avalanche
2023-03-15,142851,Ethereum
2023-03-15,113997,Optimism
2023-03-15,165592,Polygon
2023-03-15,291549,Solana
2023-03-14,36323,Avalanche
2023-03-14,142713,Ethereum
2023-03-14,105138,Optimism
2023-03-14,171603,Polygon
2023-03-14,320730,Solana
2023-03-13,30830,Avalanche
2023-03-13,147006,Ethereum
2023-03-13,95011,Optimism
2023-03-13,158598,Polygon
2023-03-13,318928,Solana
2023-03-12,31105,Avalanche
2023-03-12,132951,Ethereum
2023-03-12,66596,Optimism
2023-03-12,131634,Polygon
2023-03-12,271823,Solana
2023-03-11,68460,Avalanche
2023-03-11,165219,Ethereum
2023-03-11,78592,Optimism
2023-03-11,203268,Polygon
2023-03-11,372393,Solana
2023-03-10,34831,Avalanche
2023-03-10,143023,Ethereum
2023-03-10,107716,Optimism
2023-03-10,183794,Polygon
2023-03-10,279066,Solana
2023-03-09,24657,Avalanche
2023-03-09,128077,Ethereum
2023-03-09,76181,Optimism
2023-03-09,148004,Polygon
2023-03-09,218933,Solana
2023-03-08,23625,Avalanche
2023-03-08,132958,Ethereum
2023-03-08,67629,Optimism
2023-03-08,127542,Polygon
2023-03-08,199336,Solana
2023-03-07,21953,Avalanche
2023-03-07,149382,Ethereum
2023-03-07,62762,Optimism
2023-03-07,127570,Polygon
2023-03-07,162310,Solana
2023-03-06,20146,Avalanche
2023-03-06,132544,Ethereum
2023-03-06,52994,Optimism
2023-03-06,105377,Polygon
2023-03-06,137419,Solana
2023-03-05,16605,Avalanche
2023-03-05,130655,Ethereum
2023-03-05,54302,Optimism
2023-03-05,111011,Polygon
2023-03-05,120233,Solana
2023-03-04,17999,Avalanche
2023-03-04,135610,Ethereum
2023-03-04,50378,Optimism
2023-03-04,101914,Polygon
2023-03-04,121334,Solana
2023-03-03,23241,Avalanche
2023-03-03,156038,Ethereum
2023-03-03,64479,Optimism
2023-03-03,127794,Polygon
2023-03-03,169997,Solana
2023-03-02,18051,Avalanche
2023-03-02,140652,Ethereum
2023-03-02,63842,Optimism
2023-03-02,114280,Polygon
2023-03-02,145143,Solana
2023-03-01,21264,Avalanche
2023-03-01,131634,Ethereum
2023-03-01,62824,Optimism
2023-03-01,123823,Polygon
2023-03-01,127432,Solana
2023-02-28,20671,Avalanche
2023-02-28,129569,Ethereum
2023-02-28,62562,Optimism
2023-02-28,111956,Polygon
2023-02-28,137233,Solana
2023-02-27,22214,Avalanche
2023-02-27,110719,Ethereum
2023-02-27,67275,Optimism
2023-02-27,127156,Polygon
2023-02-27,155800,Solana
2023-02-26,19909,Avalanche
2023-02-26,100424,Ethereum
2023-02-26,58979,Optimism
2023-02-26,105979,Polygon
2023-02-26,162579,Solana
2023-02-25,25386,Avalanche
2023-02-25,102066,Ethereum
2023-02-25,77262,Optimism
2023-02-25,126388,Polygon
2023-02-25,28232,Solana
2023-02-24,30931,Avalanche
2023-02-24,107331,Ethereum
2023-02-24,130776,Optimism
2023-02-24,136720,Polygon
2023-02-24,208857,Solana
2023-02-23,37822,Avalanche
2023-02-23,102942,Ethereum
2023-02-23,87720,Optimism
2023-02-23,121669,Polygon
2023-02-23,163210,Solana
2023-02-22,53827,Avalanche
2023-02-22,122185,Ethereum
2023-02-22,86303,Optimism
2023-02-22,156701,Polygon
2023-02-22,189689,Solana
2023-02-21,42548,Avalanche
2023-02-21,122461,Ethereum
2023-02-21,63435,Optimism
2023-02-21,150907,Polygon
2023-02-21,230856,Solana
2023-02-20,39167,Avalanche
2023-02-20,119583,Ethereum
2023-02-20,62502,Optimism
2023-02-20,142075,Polygon
2023-02-20,289218,Solana
2023-02-19,29921,Avalanche
2023-02-19,133713,Ethereum
2023-02-19,64386,Optimism
2023-02-19,153290,Polygon
2023-02-19,250944,Solana
2023-02-18,27806,Avalanche
2023-02-18,115398,Ethereum
2023-02-18,48562,Optimism
2023-02-18,126611,Polygon
2023-02-18,199032,Solana
2023-02-17,29918,Avalanche
2023-02-17,125580,Ethereum
2023-02-17,71027,Optimism
2023-02-17,182420,Polygon
2023-02-17,171827,Solana
2023-02-16,41716,Avalanche
2023-02-16,153911,Ethereum
2023-02-16,83851,Optimism
2023-02-16,173313,Polygon
2023-02-16,241827,Solana
2023-02-15,31022,Avalanche
2023-02-15,147936,Ethereum
2023-02-15,59104,Optimism
2023-02-15,116220,Polygon
2023-02-15,183293,Solana
2023-02-14,25392,Avalanche
2023-02-14,128362,Ethereum
2023-02-14,66227,Optimism
2023-02-14,124482,Polygon
2023-02-14,186037,Solana
2023-02-13,30853,Avalanche
2023-02-13,129694,Ethereum
2023-02-13,76404,Optimism
2023-02-13,139637,Polygon
2023-02-13,228136,Solana
2023-02-12,22072,Avalanche
2023-02-12,128640,Ethereum
2023-02-12,53024,Optimism
2023-02-12,107495,Polygon
2023-02-12,157809,Solana
2023-02-11,17302,Avalanche
2023-02-11,117754,Ethereum
2023-02-11,50620,Optimism
2023-02-11,104557,Polygon
2023-02-11,102429,Solana
2023-02-10,27170,Avalanche
2023-02-10,140000,Ethereum
2023-02-10,88826,Optimism
2023-02-10,179493,Polygon
2023-02-10,220740,Solana
2023-02-09,40305,Avalanche
2023-02-09,153965,Ethereum
2023-02-09,96796,Optimism
2023-02-09,203405,Polygon
2023-02-09,215342,Solana
2023-02-08,27566,Avalanche
2023-02-08,168396,Ethereum
2023-02-08,74836,Optimism
2023-02-08,175279,Polygon
2023-02-08,170440,Solana
2023-02-07,32982,Avalanche
2023-02-07,187207,Ethereum
2023-02-07,70845,Optimism
2023-02-07,161397,Polygon
2023-02-07,209160,Solana
2023-02-06,34446,Avalanche
2023-02-06,171095,Ethereum
2023-02-06,65664,Optimism
2023-02-06,145598,Polygon
2023-02-06,178258,Solana
2023-02-05,26887,Avalanche
2023-02-05,160361,Ethereum
2023-02-05,62349,Optimism
2023-02-05,143317,Polygon
2023-02-05,226162,Solana
2023-02-04,25790,Avalanche
2023-02-04,159732,Ethereum
2023-02-04,51040,Optimism
2023-02-04,140050,Polygon
2023-02-04,193959,Solana
2023-02-03,35904,Avalanche
2023-02-03,170848,Ethereum
2023-02-03,71736,Optimism
2023-02-03,159827,Polygon
2023-02-03,213294,Solana
2023-02-02,50327,Avalanche
2023-02-02,167896,Ethereum
2023-02-02,95507,Optimism
2023-02-02,192208,Polygon
2023-02-02,242489,Solana
2023-02-01,38188,Avalanche
2023-02-01,147854,Ethereum
2023-02-01,88650,Optimism
2023-02-01,212726,Polygon
2023-02-01,255863,Solana
2023-01-31,28113,Avalanche
2023-01-31,123081,Ethereum
2023-01-31,67143,Optimism
2023-01-31,207039,Polygon
2023-01-31,182122,Solana
2023-01-30,46525,Avalanche
2023-01-30,137833,Ethereum
2023-01-30,74047,Optimism
2023-01-30,182154,Polygon
2023-01-30,285785,Solana
2023-01-29,29544,Avalanche
2023-01-29,125925,Ethereum
2023-01-29,60056,Optimism
2023-01-29,152739,Polygon
2023-01-29,289026,Solana
2023-01-28,37722,Avalanche
2023-01-28,120459,Ethereum
2023-01-28,52391,Optimism
2023-01-28,141715,Polygon
2023-01-28,217016,Solana
2023-01-27,39610,Avalanche
2023-01-27,116845,Ethereum
2023-01-27,67142,Optimism
2023-01-27,181925,Polygon
2023-01-27,222058,Solana
2023-01-26,32294,Avalanche
2023-01-26,123173,Ethereum
2023-01-26,74084,Optimism
2023-01-26,176158,Polygon
2023-01-26,297555,Solana
2023-01-25,27066,Avalanche
2023-01-25,126274,Ethereum
2023-01-25,93118,Optimism
2023-01-25,145430,Polygon
2023-01-25,323481,Solana
2023-01-24,29258,Avalanche
2023-01-24,125079,Ethereum
2023-01-24,72184,Optimism
2023-01-24,146628,Polygon
2023-01-24,259350,Solana
2023-01-23,27239,Avalanche
2023-01-23,118678,Ethereum
2023-01-23,66174,Optimism
2023-01-23,134870,Polygon
2023-01-23,364623,Solana
2023-01-22,35129,Avalanche
2023-01-22,112504,Ethereum
2023-01-22,75371,Optimism
2023-01-22,144298,Polygon
2023-01-22,370445,Solana
2023-01-21,27464,Avalanche
2023-01-21,124370,Ethereum
2023-01-21,89432,Optimism
2023-01-21,148192,Polygon
2023-01-21,288382,Solana
2023-01-20,30992,Avalanche
2023-01-20,113836,Ethereum
2023-01-20,67816,Optimism
2023-01-20,142696,Polygon
2023-01-20,243717,Solana
2023-01-19,25918,Avalanche
2023-01-19,108595,Ethereum
2023-01-19,52648,Optimism
2023-01-19,119643,Polygon
2023-01-19,265277,Solana
2023-01-18,32039,Avalanche
2023-01-18,127636,Ethereum
2023-01-18,78764,Optimism
2023-01-18,157554,Polygon
2023-01-18,358821,Solana
2023-01-17,33632,Avalanche
2023-01-17,116093,Ethereum
2023-01-17,111140,Optimism
2023-01-17,144752,Polygon
2023-01-17,349090,Solana
2023-01-16,31246,Avalanche
2023-01-16,129033,Ethereum
2023-01-16,130178,Optimism
2023-01-16,166606,Polygon
2023-01-16,566836,Solana
2023-01-15,31684,Avalanche
2023-01-15,118294,Ethereum
2023-01-15,126049,Optimism
2023-01-15,141107,Polygon
2023-01-15,606050,Solana
2023-01-14,56843,Avalanche
2023-01-14,138064,Ethereum
2023-01-14,157123,Optimism
2023-01-14,203097,Polygon
2023-01-14,752318,Solana
2023-01-13,35217,Avalanche
2023-01-13,116552,Ethereum
2023-01-13,131700,Optimism
2023-01-13,134619,Polygon
2023-01-13,309533,Solana
2023-01-12,47606,Avalanche
2023-01-12,126850,Ethereum
2023-01-12,144370,Optimism
2023-01-12,152649,Polygon
2023-01-12,287047,Solana
2023-01-11,46484,Avalanche
2023-01-11,118426,Ethereum
2023-01-11,100715,Optimism
2023-01-11,112396,Polygon
2023-01-11,308813,Solana
2023-01-10,22768,Avalanche
2023-01-10,117880,Ethereum
2023-01-10,95343,Optimism
2023-01-10,107392,Polygon
2023-01-10,347884,Solana
2023-01-09,26559,Avalanche
2023-01-09,124680,Ethereum
2023-01-09,125272,Optimism
2023-01-09,135951,Polygon
2023-01-09,497011,Solana
2023-01-08,15633,Avalanche
2023-01-08,102934,Ethereum
2023-01-08,94296,Optimism
2023-01-08,102116,Polygon
2023-01-08,293726,Solana
2023-01-07,12454,Avalanche
2023-01-07,97664,Ethereum
2023-01-07,99883,Optimism
2023-01-07,82807,Polygon
2023-01-07,214037,Solana
2023-01-06,17515,Avalanche
2023-01-06,115547,Ethereum
