Date,Blockchain,Values
2022-04-17,Ethereum,1043251
2022-04-16,Ethereum,1059286
2022-04-15,Ethereum,1110994
2022-04-14,Ethereum,1117285
2022-04-13,Ethereum,1067983
2022-04-12,Ethereum,1112524
2022-04-11,Ethereum,1113264
2022-04-10,Ethereum,1104239
2022-04-09,Ethereum,1085399
2022-04-08,Ethereum,1104419
2022-04-07,Ethereum,1127793
2022-04-06,Ethereum,1127174
2022-04-05,Ethereum,1087129
2022-04-04,Ethereum,1105170
2022-04-03,Ethereum,1060779
2022-04-02,Ethereum,1094668
2022-04-01,Ethereum,1159493
2022-03-31,Ethereum,1167121
2022-03-30,Ethereum,1152200
2022-03-29,Ethereum,1199899
2022-03-28,Ethereum,1218023
2022-03-27,Ethereum,1122675
2022-03-26,Ethereum,1123878
2022-03-25,Ethereum,1146814
2022-03-24,Ethereum,1151969
2022-03-23,Ethereum,1164437
2022-03-22,Ethereum,1220571
2022-03-21,Ethereum,1162829
2022-03-20,Ethereum,1119066
2022-03-19,Ethereum,1127607
2022-03-18,Ethereum,1265944
2022-03-17,Ethereum,1174532
2022-03-16,Ethereum,1236011
2022-03-15,Ethereum,1190207
2022-03-14,Ethereum,1097913
2022-03-13,Ethereum,1041827
2022-03-12,Ethereum,1120627
2022-03-11,Ethereum,1119334
2022-03-10,Ethereum,1229591
2022-03-09,Ethereum,1178322
2022-03-08,Ethereum,1195626
2022-03-07,Ethereum,1174568
2022-03-06,Ethereum,1123245
2022-03-05,Ethereum,1077981
2022-03-04,Ethereum,1167450
2022-03-03,Ethereum,1167187
2022-03-02,Ethereum,1191369
2022-03-01,Ethereum,1161564
2022-02-28,Ethereum,1108112
2022-02-27,Ethereum,1125065
2022-02-26,Ethereum,1167802
2022-02-25,Ethereum,1137898
2022-02-24,Ethereum,1181182
2022-02-23,Ethereum,1147632
2022-02-22,Ethereum,1129213
2022-02-21,Ethereum,1134349
2022-02-20,Ethereum,1343869
2022-02-19,Ethereum,1150162
2022-02-18,Ethereum,1252754
2022-02-17,Ethereum,1141997
2022-02-16,Ethereum,1194693
2022-02-15,Ethereum,1192633
2022-02-14,Ethereum,1147522
2022-02-13,Ethereum,1115296
2022-02-12,Ethereum,1114648
2022-02-11,Ethereum,1183966
2022-02-10,Ethereum,1205676
2022-02-09,Ethereum,1205889
2022-02-08,Ethereum,1180780
2022-02-07,Ethereum,1163338
2022-02-06,Ethereum,1173884
2022-02-05,Ethereum,1235023
2022-02-04,Ethereum,1168994
2022-02-03,Ethereum,1111215
2022-02-02,Ethereum,1152665
2022-02-01,Ethereum,1173199
2022-01-31,Ethereum,1177345
2022-01-30,Ethereum,1183850
2022-01-29,Ethereum,1147157
2022-01-28,Ethereum,1137559
2022-01-27,Ethereum,1133684
2022-01-26,Ethereum,1146116
2022-01-25,Ethereum,1177640
2022-01-24,Ethereum,1147109
2022-01-23,Ethereum,1077884
2022-01-22,Ethereum,1204920
2022-01-21,Ethereum,1189898
2022-01-20,Ethereum,1190018
2022-01-19,Ethereum,1223143
2022-01-18,Ethereum,1169526
2022-01-17,Ethereum,1198719
2022-01-16,Ethereum,1162954
2022-01-15,Ethereum,1174849
2022-01-14,Ethereum,1218460
2022-01-13,Ethereum,1282921
2022-01-12,Ethereum,1283346
2022-01-11,Ethereum,1277649
2022-01-10,Ethereum,1233195
2022-01-09,Ethereum,1108322
2022-01-08,Ethereum,1183873
2022-01-07,Ethereum,1188490
2022-01-06,Ethereum,1212495
2022-01-05,Ethereum,1249628
2022-01-04,Ethereum,1221316
2022-01-03,Ethereum,1209173
2022-01-02,Ethereum,1158900
2022-01-01,Ethereum,1180989
2021-12-31,Ethereum,1214585
2021-12-30,Ethereum,1255688
2021-12-29,Ethereum,1252468
2021-12-28,Ethereum,1241032
2021-12-27,Ethereum,1252037
2021-12-26,Ethereum,1206942
2021-12-25,Ethereum,1299519
2021-12-24,Ethereum,1298329
2021-12-23,Ethereum,1245242
2021-12-22,Ethereum,1233315
2021-12-21,Ethereum,1203638
2021-12-20,Ethereum,1201239
2021-12-19,Ethereum,1137581
2021-12-18,Ethereum,1159873
2021-12-17,Ethereum,1270355
2021-12-16,Ethereum,1155456
2021-12-15,Ethereum,1258462
2021-12-14,Ethereum,1214900
2021-12-13,Ethereum,1242978
2021-12-12,Ethereum,1181898
2021-12-11,Ethereum,1199384
2021-12-10,Ethereum,1237735
2021-12-09,Ethereum,1251338
2021-12-08,Ethereum,1296307
2021-12-07,Ethereum,1224771
2021-12-06,Ethereum,1244773
2021-12-05,Ethereum,1386491
2021-12-04,Ethereum,1235697
2021-12-03,Ethereum,1211488
2021-12-02,Ethereum,1265286
2021-12-01,Ethereum,1221643
2021-11-30,Ethereum,1280926
2021-11-29,Ethereum,1247688
2021-11-28,Ethereum,1135653
2021-11-27,Ethereum,1213284
2021-11-26,Ethereum,1297524
2021-11-25,Ethereum,1301578
2021-11-24,Ethereum,1342491
2021-11-23,Ethereum,1264994
2021-11-22,Ethereum,1221508
2021-11-21,Ethereum,1260939
2021-11-20,Ethereum,1160128
2021-11-19,Ethereum,1255788
2021-11-18,Ethereum,1284250
2021-11-17,Ethereum,1353219
2021-11-16,Ethereum,1310153
2021-11-15,Ethereum,1289636
2021-11-14,Ethereum,1275744
2021-11-13,Ethereum,1300464
2021-11-12,Ethereum,1345131
2021-11-11,Ethereum,1347643
2021-11-10,Ethereum,1390746
2021-11-09,Ethereum,1334145
2021-11-08,Ethereum,1329018
2021-11-07,Ethereum,1276998
2021-11-06,Ethereum,1255921
2021-11-05,Ethereum,1339661
2021-11-04,Ethereum,1352186
2021-11-03,Ethereum,1417221
2021-11-02,Ethereum,1395656
2021-11-01,Ethereum,1341733
2021-10-31,Ethereum,1304184
2021-10-30,Ethereum,1379095
2021-10-29,Ethereum,1456333
2021-10-28,Ethereum,1510502
2021-10-27,Ethereum,1370504
2021-10-26,Ethereum,1344772
2021-10-25,Ethereum,1299495
2021-10-24,Ethereum,1261312
2021-10-23,Ethereum,1235169
2021-10-22,Ethereum,1256044
2021-10-21,Ethereum,1277275
2021-10-20,Ethereum,1259885
2021-10-19,Ethereum,1243503
2021-10-18,Ethereum,1197673
2021-10-17,Ethereum,1144184
2021-10-16,Ethereum,1181031
2021-10-15,Ethereum,1302993
2021-10-14,Ethereum,1227097
2021-10-13,Ethereum,1189854
2021-10-12,Ethereum,1203566
2021-10-11,Ethereum,1183486
2021-10-10,Ethereum,1137901
2021-10-09,Ethereum,1191856
2021-10-08,Ethereum,1287034
2021-10-07,Ethereum,1344295
2021-10-06,Ethereum,1337833
2021-10-05,Ethereum,1235674
2021-10-04,Ethereum,1121513
2021-10-03,Ethereum,1130224
2021-10-02,Ethereum,1117899
2021-10-01,Ethereum,1207263
2021-09-30,Ethereum,1116157
2021-09-29,Ethereum,1135869
2021-09-28,Ethereum,1108122
2021-09-27,Ethereum,1133903
2021-09-26,Ethereum,1088537
2021-09-25,Ethereum,1121078
2021-09-24,Ethereum,1152685
2021-09-23,Ethereum,1193053
2021-09-22,Ethereum,1174030
2021-09-21,Ethereum,1193295
2021-09-20,Ethereum,1174559
2021-09-19,Ethereum,1128226
2021-09-18,Ethereum,1143196
2021-09-17,Ethereum,1187578
2021-09-16,Ethereum,1224358
2021-09-15,Ethereum,1207590
2021-09-14,Ethereum,1231240
2021-09-13,Ethereum,1267491
2021-09-12,Ethereum,1211328
2021-09-11,Ethereum,1249438
2021-09-10,Ethereum,1244706
2021-09-09,Ethereum,1219850
2021-09-08,Ethereum,1178449
2021-09-07,Ethereum,1308071
2021-09-06,Ethereum,1206493
2021-09-05,Ethereum,1136467
2021-09-04,Ethereum,1189085
2021-09-03,Ethereum,1198777
2021-09-02,Ethereum,1261258
2021-09-01,Ethereum,1225104
2021-08-31,Ethereum,1206314
2021-08-30,Ethereum,1198993
2021-08-29,Ethereum,1147150
2021-08-28,Ethereum,1131721
2021-08-27,Ethereum,1119072
2021-08-26,Ethereum,1175063
2021-08-25,Ethereum,1184780
2021-08-24,Ethereum,1247051
2021-08-23,Ethereum,1245624
2021-08-22,Ethereum,1183893
2021-08-21,Ethereum,1186758
2021-08-20,Ethereum,1260054
2021-08-19,Ethereum,1255453
2021-08-18,Ethereum,1201544
2021-08-17,Ethereum,1252163
2021-08-16,Ethereum,1253968
2021-08-15,Ethereum,1125295
2021-08-14,Ethereum,1159942
2021-08-13,Ethereum,1197050
2021-08-12,Ethereum,1195283
2021-08-11,Ethereum,1234409
2021-08-10,Ethereum,1212289
2021-08-09,Ethereum,1218594
2021-08-08,Ethereum,1184278
2021-08-07,Ethereum,1198433
2021-08-06,Ethereum,1212021
2021-08-05,Ethereum,1159663
2021-08-04,Ethereum,1223841
2021-08-03,Ethereum,1219663
2021-08-02,Ethereum,1269470
2021-08-01,Ethereum,1190618
2021-07-31,Ethereum,1212322
2021-07-30,Ethereum,1242337
2021-07-29,Ethereum,1259128
2021-07-28,Ethereum,1300283
2021-07-27,Ethereum,1318124
2021-07-26,Ethereum,1260619
2021-07-25,Ethereum,1128848
2021-07-24,Ethereum,1225509
2021-07-23,Ethereum,1203397
2021-07-22,Ethereum,1202844
2021-07-21,Ethereum,1195171
2021-07-20,Ethereum,1192750
2021-07-19,Ethereum,1195218
2021-07-18,Ethereum,1168843
2021-07-17,Ethereum,1164624
2021-07-16,Ethereum,1199018
2021-07-15,Ethereum,1259972
2021-07-14,Ethereum,1223130
2021-07-13,Ethereum,1183412
2021-07-12,Ethereum,1191465
2021-07-11,Ethereum,1101766
2021-07-10,Ethereum,1139265
2021-07-09,Ethereum,1223691
2021-07-08,Ethereum,1262627
2021-07-07,Ethereum,1290979
2021-07-06,Ethereum,1355421
2021-07-05,Ethereum,1147895
2021-07-04,Ethereum,1105343
2021-07-03,Ethereum,1122543
2021-07-02,Ethereum,1181574
2021-07-01,Ethereum,1211710
2021-06-30,Ethereum,1212214
2021-06-29,Ethereum,1264320
2021-06-28,Ethereum,1404100
2021-06-27,Ethereum,1104703
2021-06-26,Ethereum,1150460
2021-06-25,Ethereum,1227331
2021-06-24,Ethereum,1207012
2021-06-23,Ethereum,1201974
2021-06-22,Ethereum,1297644
2021-06-21,Ethereum,1209567
2021-06-20,Ethereum,1057288
2021-06-19,Ethereum,1050189
2021-06-18,Ethereum,1170182
2021-06-17,Ethereum,1218956
2021-06-16,Ethereum,1201109
2021-06-15,Ethereum,1224101
2021-06-14,Ethereum,1188556
2021-06-13,Ethereum,1124736
2021-06-12,Ethereum,1131777
2021-06-11,Ethereum,1183286
2021-06-10,Ethereum,1188556
2021-06-09,Ethereum,1194275
2021-06-08,Ethereum,1221063
2021-06-07,Ethereum,1225549
2021-06-06,Ethereum,1134526
2021-06-05,Ethereum,1176676
2021-06-04,Ethereum,1301803
2021-06-03,Ethereum,1337711
2021-06-02,Ethereum,1314178
2021-06-01,Ethereum,1274354
2021-05-31,Ethereum,1297889
2021-05-30,Ethereum,1280282
2021-05-29,Ethereum,1293425
2021-05-28,Ethereum,1305078
2021-05-27,Ethereum,1291385
2021-05-26,Ethereum,1326432
2021-05-25,Ethereum,1289446
2021-05-24,Ethereum,1312739
2021-05-23,Ethereum,1264253
2021-05-22,Ethereum,1283663
2021-05-21,Ethereum,1367394
2021-05-20,Ethereum,1459146
2021-05-19,Ethereum,1461174
2021-05-18,Ethereum,1425053
2021-05-17,Ethereum,1446627
2021-05-16,Ethereum,1425115
2021-05-15,Ethereum,1472680
2021-05-14,Ethereum,1531689
2021-05-13,Ethereum,1588560
2021-05-12,Ethereum,1624077
2021-05-11,Ethereum,1716051
2021-05-10,Ethereum,1716489
2021-05-09,Ethereum,1716600
2021-05-08,Ethereum,1710882
2021-05-07,Ethereum,1527890
2021-05-06,Ethereum,1532197
2021-05-05,Ethereum,1518877
2021-05-04,Ethereum,1536119
2021-05-03,Ethereum,1488804
2021-05-02,Ethereum,1417458
2021-05-01,Ethereum,1427568
2021-04-30,Ethereum,1441230
2021-04-29,Ethereum,1530717
2021-04-28,Ethereum,1517604
2021-04-27,Ethereum,1448293
2021-04-26,Ethereum,1448466
2021-04-25,Ethereum,1389350
2021-04-24,Ethereum,1389103
2021-04-23,Ethereum,1537100
2021-04-22,Ethereum,1577266
2021-04-21,Ethereum,1565355
2021-04-20,Ethereum,1555560
2021-04-19,Ethereum,1476842
2021-04-18,Ethereum,1396766
2021-04-17,Ethereum,1453000
2021-04-16,Ethereum,1426977
2021-04-15,Ethereum,1197340
2021-04-14,Ethereum,1386341
2021-04-13,Ethereum,1350467
2021-04-12,Ethereum,1347983
2021-04-11,Ethereum,1256904
2021-04-10,Ethereum,1315016
2021-04-09,Ethereum,1300882
2021-04-08,Ethereum,1284449
2021-04-07,Ethereum,1312638
2021-04-06,Ethereum,1335799
2021-04-05,Ethereum,1296946
2021-04-04,Ethereum,1197875
2021-04-03,Ethereum,1293333
2021-04-02,Ethereum,1358619
2021-04-01,Ethereum,1368006
2021-03-31,Ethereum,1354603
2021-03-30,Ethereum,1300973
2021-03-29,Ethereum,1269901
2021-03-28,Ethereum,1211918
2021-03-27,Ethereum,1230764
2021-03-26,Ethereum,1265836
2021-03-25,Ethereum,1349663
2021-03-24,Ethereum,1309468
2021-03-23,Ethereum,1298959
2021-03-22,Ethereum,1307460
2021-03-21,Ethereum,1206064
2021-03-20,Ethereum,1262309
2021-03-19,Ethereum,1291231
2021-03-18,Ethereum,1299760
2021-03-17,Ethereum,1272298
2021-03-16,Ethereum,1308992
2021-03-15,Ethereum,1321388
2021-03-14,Ethereum,1277890
2021-03-13,Ethereum,1293352
2021-03-12,Ethereum,1325679
2021-03-11,Ethereum,1284767
2021-03-10,Ethereum,1256065
2021-03-09,Ethereum,1275347
2021-03-08,Ethereum,1216417
2021-03-07,Ethereum,1180104
2021-03-06,Ethereum,1160519
2021-03-05,Ethereum,1208640
2021-03-04,Ethereum,1234903
2021-03-03,Ethereum,1235048
2021-03-02,Ethereum,1240182
2021-03-01,Ethereum,1185925
2021-02-28,Ethereum,1179859
2021-02-27,Ethereum,1202432
2021-02-26,Ethereum,1236241
2021-02-25,Ethereum,1232758
2021-02-24,Ethereum,1285208
2021-02-23,Ethereum,1302882
2021-02-22,Ethereum,1312178
2021-02-21,Ethereum,1233518
2021-02-20,Ethereum,1337507
2021-02-19,Ethereum,1323618
2021-02-18,Ethereum,1298425
2021-02-17,Ethereum,1258503
2021-02-16,Ethereum,1217916
2021-02-15,Ethereum,1210500
2021-02-14,Ethereum,1206665
2021-02-13,Ethereum,1252364
2021-02-12,Ethereum,1290300
2021-02-11,Ethereum,1270521
2021-02-10,Ethereum,1320357
2021-02-09,Ethereum,1327544
2021-02-08,Ethereum,1275739
2021-02-07,Ethereum,1230638
2021-02-06,Ethereum,1227828
2021-02-05,Ethereum,1316904
2021-02-04,Ethereum,1309863
2021-02-03,Ethereum,1314906
2021-02-02,Ethereum,1302891
2021-02-01,Ethereum,1300451
2021-01-31,Ethereum,1244924
2021-01-30,Ethereum,1218241
2021-01-29,Ethereum,1293963
2021-01-28,Ethereum,1190834
2021-01-27,Ethereum,1140980
2021-01-26,Ethereum,1194595
2021-01-25,Ethereum,1207263
2021-01-24,Ethereum,1117744
2021-01-23,Ethereum,1140666
2021-01-22,Ethereum,1182794
2021-01-21,Ethereum,1178190
2021-01-20,Ethereum,1213930
2021-01-19,Ethereum,1252236
2021-01-18,Ethereum,1217953
2021-01-17,Ethereum,1133096
2021-01-16,Ethereum,1193339
2021-01-15,Ethereum,1227187
2021-01-14,Ethereum,1184604
2021-01-13,Ethereum,1126532
2021-01-12,Ethereum,1165508
2021-01-11,Ethereum,1280285
2021-01-10,Ethereum,1210603
2021-01-09,Ethereum,1231759
2021-01-08,Ethereum,1288953
2021-01-07,Ethereum,1298568
2021-01-06,Ethereum,1280434
2021-01-05,Ethereum,1258441
2021-01-04,Ethereum,1275169
2021-01-03,Ethereum,1234419
2021-01-02,Ethereum,1170839
2021-01-01,Ethereum,1136712
2020-12-31,Ethereum,1163876
2020-12-30,Ethereum,1227653
2020-12-29,Ethereum,1206703
2020-12-28,Ethereum,1256783
2020-12-27,Ethereum,1177372
2020-12-26,Ethereum,1139562
2020-12-25,Ethereum,1140417
2020-12-24,Ethereum,1142743
2020-12-23,Ethereum,1254308
2020-12-22,Ethereum,1147101
2020-12-21,Ethereum,1146949
2020-12-20,Ethereum,1074305
2020-12-19,Ethereum,1162872
2020-12-18,Ethereum,1193950
2020-12-17,Ethereum,1342281
2020-12-16,Ethereum,1261767
2020-12-15,Ethereum,1215285
2020-12-14,Ethereum,1241593
2020-12-13,Ethereum,1142703
2020-12-12,Ethereum,1092064
2020-12-11,Ethereum,1122160
2020-12-10,Ethereum,1092429
2020-12-09,Ethereum,1150822
2020-12-08,Ethereum,1149816
2020-12-07,Ethereum,1102501
2020-12-06,Ethereum,1034515
2020-12-05,Ethereum,1055722
2020-12-04,Ethereum,1134337
2020-12-03,Ethereum,1114178
2020-12-02,Ethereum,1071389
2020-12-01,Ethereum,1172361
2020-11-30,Ethereum,1183915
2020-11-29,Ethereum,993930
2020-11-28,Ethereum,992335
2020-11-27,Ethereum,1102889
2020-11-26,Ethereum,1173330
2020-11-25,Ethereum,1205924
2020-11-24,Ethereum,1240072
2020-11-23,Ethereum,1213632
2020-11-22,Ethereum,1148006
2020-11-21,Ethereum,1172183
2020-11-20,Ethereum,1162871
2020-11-19,Ethereum,1122748
2020-11-18,Ethereum,1120798
2020-11-17,Ethereum,1173012
2020-11-16,Ethereum,1105512
2020-11-15,Ethereum,1037428
2020-11-14,Ethereum,1067063
2020-11-13,Ethereum,1156377
2020-11-12,Ethereum,1099253
2020-11-11,Ethereum,1096582
2020-11-10,Ethereum,1157455
2020-11-09,Ethereum,1147695
2020-11-08,Ethereum,1016465
2020-11-07,Ethereum,1131722
2020-11-06,Ethereum,1171971
2020-11-05,Ethereum,1128431
2020-11-04,Ethereum,1137324
2020-11-03,Ethereum,1119359
2020-11-02,Ethereum,1156870
2020-11-01,Ethereum,1050753
2020-10-31,Ethereum,1089587
2020-10-30,Ethereum,1111013
2020-10-29,Ethereum,1107849
2020-10-28,Ethereum,1139608
2020-10-27,Ethereum,1078466
2020-10-26,Ethereum,1086139
2020-10-25,Ethereum,965206
2020-10-24,Ethereum,1012156
2020-10-23,Ethereum,1132837
2020-10-22,Ethereum,1189043
2020-10-21,Ethereum,1159354
2020-10-20,Ethereum,1105678
2020-10-19,Ethereum,1128930
2020-10-18,Ethereum,995711
2020-10-17,Ethereum,1051772
2020-10-16,Ethereum,1161135
2020-10-15,Ethereum,1249576
2020-10-14,Ethereum,1093927
2020-10-13,Ethereum,1127396
2020-10-12,Ethereum,1092162
2020-10-11,Ethereum,1004701
2020-10-10,Ethereum,1036351
2020-10-09,Ethereum,1049571
2020-10-08,Ethereum,1019446
2020-10-07,Ethereum,1035384
2020-10-06,Ethereum,1083502
2020-10-05,Ethereum,1027690
2020-10-04,Ethereum,985452
2020-10-03,Ethereum,956528
2020-10-02,Ethereum,1002138
2020-10-01,Ethereum,1018741
2020-09-30,Ethereum,1079040
2020-09-29,Ethereum,1088234
2020-09-28,Ethereum,1080187
2020-09-27,Ethereum,966479
2020-09-26,Ethereum,984559
2020-09-25,Ethereum,1034790
2020-09-24,Ethereum,1087537
2020-09-23,Ethereum,1084100
2020-09-22,Ethereum,1081497
2020-09-21,Ethereum,1133662
2020-09-20,Ethereum,1095309
2020-09-19,Ethereum,1090001
2020-09-18,Ethereum,1244808
2020-09-17,Ethereum,1406016
2020-09-16,Ethereum,1035013
2020-09-15,Ethereum,1089837
2020-09-14,Ethereum,1079688
2020-09-13,Ethereum,1042047
2020-09-12,Ethereum,1034584
2020-09-11,Ethereum,1074413
2020-09-10,Ethereum,1120964
2020-09-09,Ethereum,1052603
2020-09-08,Ethereum,1026700
2020-09-07,Ethereum,1051480
2020-09-06,Ethereum,1026667
2020-09-05,Ethereum,1040906
2020-09-04,Ethereum,1141207
2020-09-03,Ethereum,1149636
2020-09-02,Ethereum,1181212
2020-09-01,Ethereum,1245701
2020-08-31,Ethereum,1235856
2020-08-30,Ethereum,1142415
2020-08-29,Ethereum,1130992
2020-08-28,Ethereum,1131912
2020-08-27,Ethereum,1136576
2020-08-26,Ethereum,1166218
2020-08-25,Ethereum,1138199
2020-08-24,Ethereum,1162182
2020-08-23,Ethereum,1122524
2020-08-22,Ethereum,1102479
2020-08-21,Ethereum,1256752
2020-08-20,Ethereum,1182994
2020-08-19,Ethereum,1216891
2020-08-18,Ethereum,1229256
2020-08-17,Ethereum,1181976
2020-08-16,Ethereum,1152369
2020-08-15,Ethereum,1107833
2020-08-14,Ethereum,1201546
2020-08-13,Ethereum,1209139
2020-08-12,Ethereum,1229214
2020-08-11,Ethereum,1254244
2020-08-10,Ethereum,1289980
2020-08-09,Ethereum,1229151
2020-08-08,Ethereum,1182406
2020-08-07,Ethereum,1249695
2020-08-06,Ethereum,1215885
2020-08-05,Ethereum,1182699
2020-08-04,Ethereum,1164208
2020-08-03,Ethereum,1176793
2020-08-02,Ethereum,1125886
2020-08-01,Ethereum,1171566
2020-07-31,Ethereum,1218838
2020-07-30,Ethereum,1164479
2020-07-29,Ethereum,1163851
2020-07-28,Ethereum,1222353
2020-07-27,Ethereum,1261456
2020-07-26,Ethereum,1137893
2020-07-25,Ethereum,1175506
2020-07-24,Ethereum,1146282
2020-07-23,Ethereum,1147143
2020-07-22,Ethereum,1138040
2020-07-21,Ethereum,1120095
2020-07-20,Ethereum,1143700
2020-07-19,Ethereum,1082448
2020-07-18,Ethereum,1071509
2020-07-17,Ethereum,1078101
2020-07-16,Ethereum,1068620
2020-07-15,Ethereum,1111360
2020-07-14,Ethereum,1098661
2020-07-13,Ethereum,1151834
2020-07-12,Ethereum,997960
2020-07-11,Ethereum,982930
2020-07-10,Ethereum,1034806
2020-07-09,Ethereum,1070343
2020-07-08,Ethereum,1092210
2020-07-07,Ethereum,1064506
2020-07-06,Ethereum,1020012
2020-07-05,Ethereum,880075
2020-07-04,Ethereum,946287
2020-07-03,Ethereum,1022098
2020-07-02,Ethereum,1039119
2020-07-01,Ethereum,1044438
2020-06-30,Ethereum,1111318
2020-06-29,Ethereum,1056189
2020-06-28,Ethereum,997731
2020-06-27,Ethereum,1017138
2020-06-26,Ethereum,1017505
2020-06-25,Ethereum,1041742
2020-06-24,Ethereum,1070862
2020-06-23,Ethereum,1119442
2020-06-22,Ethereum,1092083
2020-06-21,Ethereum,987058
2020-06-20,Ethereum,941415
2020-06-19,Ethereum,945942
2020-06-18,Ethereum,913845
2020-06-17,Ethereum,879736
2020-06-16,Ethereum,904928
2020-06-15,Ethereum,912281
2020-06-14,Ethereum,785017
2020-06-13,Ethereum,833267
2020-06-12,Ethereum,889318
2020-06-11,Ethereum,925331
2020-06-10,Ethereum,939890
2020-06-09,Ethereum,923075
2020-06-08,Ethereum,966206
2020-06-07,Ethereum,943786
2020-06-06,Ethereum,946196
2020-06-05,Ethereum,901995
2020-06-04,Ethereum,930407
2020-06-03,Ethereum,898364
2020-06-02,Ethereum,980902
2020-06-01,Ethereum,929874
2020-05-31,Ethereum,850103
2020-05-30,Ethereum,881950
2020-05-29,Ethereum,949269
2020-05-28,Ethereum,907265
2020-05-27,Ethereum,896217
2020-05-26,Ethereum,916975
2020-05-25,Ethereum,875607
2020-05-24,Ethereum,825755
2020-05-23,Ethereum,868425
2020-05-22,Ethereum,916282
2020-05-21,Ethereum,867704
2020-05-20,Ethereum,855377
2020-05-19,Ethereum,848038
2020-05-18,Ethereum,857645
2020-05-17,Ethereum,808464
2020-05-16,Ethereum,875030
2020-05-15,Ethereum,888691
2020-05-14,Ethereum,820300
2020-05-13,Ethereum,856962
2020-05-12,Ethereum,880678
2020-05-11,Ethereum,887554
2020-05-10,Ethereum,879153
2020-05-09,Ethereum,894382
2020-05-08,Ethereum,887756
2020-05-07,Ethereum,877129
2020-05-06,Ethereum,833506
2020-05-05,Ethereum,785518
2020-05-04,Ethereum,774035
2020-05-03,Ethereum,789689
2020-05-02,Ethereum,765990
2020-05-01,Ethereum,827138
2020-04-30,Ethereum,899459
2020-04-29,Ethereum,897881
2020-04-28,Ethereum,838453
2020-04-27,Ethereum,841193
2020-04-26,Ethereum,801949
2020-04-25,Ethereum,792299
2020-04-24,Ethereum,846807
2020-04-23,Ethereum,826397
2020-04-22,Ethereum,790519
2020-04-21,Ethereum,812963
2020-04-20,Ethereum,828885
2020-04-19,Ethereum,741675
2020-04-18,Ethereum,783111
2020-04-17,Ethereum,785639
2020-04-16,Ethereum,790334
2020-04-15,Ethereum,792152
2020-04-14,Ethereum,813972
2020-04-13,Ethereum,744306
2020-04-12,Ethereum,678530
2020-04-11,Ethereum,680523
2020-04-10,Ethereum,745643
2020-04-09,Ethereum,727502
2020-04-08,Ethereum,830223
2020-04-07,Ethereum,783472
2020-04-06,Ethereum,771300
2020-04-05,Ethereum,614001
2020-04-04,Ethereum,625952
2020-04-03,Ethereum,722688
2020-04-02,Ethereum,720554
2020-04-01,Ethereum,683007
2020-03-31,Ethereum,731749
2020-03-30,Ethereum,724004
2020-03-29,Ethereum,607984
2020-03-28,Ethereum,667726
2020-03-27,Ethereum,748776
2020-03-26,Ethereum,772649
2020-03-25,Ethereum,765389
2020-03-24,Ethereum,791900
2020-03-23,Ethereum,801238
2020-03-22,Ethereum,746195
2020-03-21,Ethereum,857503
2020-03-20,Ethereum,822158
2020-03-19,Ethereum,864017
2020-03-18,Ethereum,768437
2020-03-17,Ethereum,763100
2020-03-16,Ethereum,784094
2020-03-15,Ethereum,657653
2020-03-14,Ethereum,681830
2020-03-13,Ethereum,847947
2020-03-12,Ethereum,760781
2020-03-11,Ethereum,713065
2020-03-10,Ethereum,760588
2020-03-09,Ethereum,784085
2020-03-08,Ethereum,662565
2020-03-07,Ethereum,630992
2020-03-06,Ethereum,676799
2020-03-05,Ethereum,720114
2020-03-04,Ethereum,663966
2020-03-03,Ethereum,661419
2020-03-02,Ethereum,681477
2020-03-01,Ethereum,628500
2020-02-29,Ethereum,620465
2020-02-28,Ethereum,688694
2020-02-27,Ethereum,714482
2020-02-26,Ethereum,704929
2020-02-25,Ethereum,670257
2020-02-24,Ethereum,687702
2020-02-23,Ethereum,606290
2020-02-22,Ethereum,605859
2020-02-21,Ethereum,670542
2020-02-20,Ethereum,689600
2020-02-19,Ethereum,695837
2020-02-18,Ethereum,733983
2020-02-17,Ethereum,695366
2020-02-16,Ethereum,661490
2020-02-15,Ethereum,699151
2020-02-14,Ethereum,771827
2020-02-13,Ethereum,764763
2020-02-12,Ethereum,798162
2020-02-11,Ethereum,709280
2020-02-10,Ethereum,668760
2020-02-09,Ethereum,628631
2020-02-08,Ethereum,661649
2020-02-07,Ethereum,626252
2020-02-06,Ethereum,606505
2020-02-05,Ethereum,610780
2020-02-04,Ethereum,524476
2020-02-03,Ethereum,621191
2020-02-02,Ethereum,530094
2020-02-01,Ethereum,545761
2020-01-31,Ethereum,583358
2020-01-30,Ethereum,566052
2020-01-29,Ethereum,551529
2020-01-28,Ethereum,526284
2020-01-27,Ethereum,476541
2020-01-26,Ethereum,428839
2020-01-25,Ethereum,435515
2020-01-24,Ethereum,497135
2020-01-23,Ethereum,552533
2020-01-22,Ethereum,513767
2020-01-21,Ethereum,558962
2020-01-20,Ethereum,599266
2020-01-19,Ethereum,615368
2020-01-18,Ethereum,628211
2020-01-17,Ethereum,676556
2020-01-16,Ethereum,693649
2020-01-15,Ethereum,698399
2020-01-14,Ethereum,671748
2020-01-13,Ethereum,565389
2020-01-12,Ethereum,523951
2020-01-11,Ethereum,549612
2020-01-10,Ethereum,605095
2020-01-09,Ethereum,621399
2020-01-08,Ethereum,653831
2020-01-07,Ethereum,646478
2020-01-06,Ethereum,626525
