Date,Values,Blockchain
2023-02-11,29476,Polygon
2023-02-10,42536,Ethereum
2023-02-10,787,Optimism
2023-02-10,72842,Polygon
2023-02-09,42131,Ethereum
2023-02-09,466,Optimism
2023-02-09,48119,Polygon
2023-02-08,38116,Ethereum
2023-02-08,333,Optimism
2023-02-08,20142,Polygon
2023-02-07,29366,Ethereum
2023-02-07,349,Optimism
2023-02-07,48319,Polygon
2023-02-06,36590,Ethereum
2023-02-06,322,Optimism
2023-02-06,62759,Polygon
2023-02-05,40319,Ethereum
2023-02-05,388,Optimism
2023-02-05,8473,Polygon
2023-02-04,37809,Ethereum
2023-02-04,418,Optimism
2023-02-04,51548,Polygon
2023-02-03,41935,Ethereum
2023-02-03,519,Optimism
2023-02-03,13334,Polygon
2023-02-02,34219,Ethereum
2023-02-02,427,Optimism
2023-02-02,41856,Polygon
2023-02-01,36744,Ethereum
2023-02-01,424,Optimism
2023-02-01,7901,Polygon
2023-01-31,42936,Ethereum
2023-01-31,392,Optimism
2023-01-31,41668,Polygon
2023-01-30,39474,Ethereum
2023-01-30,957,Optimism
2023-01-30,81277,Polygon
2023-01-29,43780,Ethereum
2023-01-29,1082,Optimism
2023-01-29,74457,Polygon
2023-01-28,41158,Ethereum
2023-01-28,1067,Optimism
2023-01-28,73996,Polygon
2023-01-27,44509,Ethereum
2023-01-27,990,Optimism
2023-01-27,98606,Polygon
2023-01-26,41800,Ethereum
2023-01-26,869,Optimism
2023-01-26,10544,Polygon
2023-01-25,41224,Ethereum
2023-01-25,774,Optimism
2023-01-25,56709,Polygon
2023-01-24,41042,Ethereum
2023-01-24,877,Optimism
2023-01-24,60823,Polygon
2023-01-23,40062,Ethereum
2023-01-23,626,Optimism
2023-01-23,36827,Polygon
2023-01-22,36133,Ethereum
2023-01-22,762,Optimism
2023-01-22,45325,Polygon
2023-01-21,36878,Ethereum
2023-01-21,1107,Optimism
2023-01-21,44867,Polygon
2023-01-20,39539,Ethereum
2023-01-20,927,Optimism
2023-01-20,40484,Polygon
2023-01-19,43313,Ethereum
2023-01-19,1144,Optimism
2023-01-19,64183,Polygon
2023-01-18,40428,Ethereum
2023-01-18,1442,Optimism
2023-01-18,42961,Polygon
2023-01-17,44481,Ethereum
2023-01-17,3910,Optimism
2023-01-17,72051,Polygon
2023-01-16,42395,Ethereum
2023-01-16,5859,Optimism
2023-01-16,42211,Polygon
2023-01-15,46190,Ethereum
2023-01-15,5675,Optimism
2023-01-15,43168,Polygon
2023-01-14,42683,Ethereum
2023-01-14,5594,Optimism
2023-01-14,45216,Polygon
2023-01-13,50931,Ethereum
2023-01-13,5816,Optimism
2023-01-13,50689,Polygon
2023-01-12,42615,Ethereum
2023-01-12,4698,Optimism
2023-01-12,59083,Polygon
2023-01-11,53853,Ethereum
2023-01-11,4087,Optimism
2023-01-11,49228,Polygon
2023-01-10,54271,Ethereum
2023-01-10,4144,Optimism
2023-01-10,55762,Polygon
2023-01-09,52513,Ethereum
2023-01-09,4090,Optimism
2023-01-09,50447,Polygon
2023-01-08,48462,Ethereum
2023-01-08,5485,Optimism
2023-01-08,35993,Polygon
2023-01-07,46972,Ethereum
2023-01-07,4947,Optimism
2023-01-07,48549,Polygon
2023-01-06,50967,Ethereum
2023-01-06,4024,Optimism
2023-01-06,49951,Polygon
2023-01-05,51787,Ethereum
2023-01-05,3739,Optimism
2023-01-05,43561,Polygon
2023-01-04,44494,Ethereum
2023-01-04,4387,Optimism
2023-01-04,42231,Polygon
2023-01-03,47557,Ethereum
2023-01-03,4295,Optimism
2023-01-03,32842,Polygon
2023-01-02,48738,Ethereum
2023-01-02,4792,Optimism
2023-01-02,33079,Polygon
2023-01-01,40186,Ethereum
2023-01-01,3745,Optimism
2023-01-01,9988,Polygon
2022-12-31,50989,Ethereum
2022-12-31,3672,Optimism
2022-12-30,48670,Ethereum
2022-12-30,5431,Optimism
2022-12-29,50720,Ethereum
2022-12-29,5205,Optimism
2022-12-28,50849,Ethereum
2022-12-28,4510,Optimism
2022-12-27,48766,Ethereum
2022-12-27,5317,Optimism
2022-12-26,48348,Ethereum
2022-12-26,6552,Optimism
2022-12-25,42273,Ethereum
2022-12-25,4658,Optimism
2022-12-24,43974,Ethereum
2022-12-24,5015,Optimism
2022-12-23,47746,Ethereum
2022-12-23,4395,Optimism
2022-12-22,40279,Ethereum
2022-12-22,3806,Optimism
2022-12-21,45766,Ethereum
2022-12-21,5295,Optimism
2022-12-20,42381,Ethereum
2022-12-20,4564,Optimism
2022-12-19,38018,Ethereum
2022-12-19,4296,Optimism
2022-12-18,50807,Ethereum
2022-12-18,5439,Optimism
2022-12-17,40821,Ethereum
2022-12-17,3129,Optimism
2022-12-16,35567,Ethereum
2022-12-16,4075,Optimism
2022-12-15,38801,Ethereum
2022-12-15,6262,Optimism
2022-12-14,35697,Ethereum
2022-12-14,5635,Optimism
2022-12-13,33910,Ethereum
2022-12-13,4625,Optimism
2022-12-12,30598,Ethereum
2022-12-12,4961,Optimism
2022-12-11,37198,Ethereum
2022-12-11,4241,Optimism
2022-12-10,33891,Ethereum
2022-12-10,3843,Optimism
2022-12-09,27092,Ethereum
2022-12-09,3329,Optimism
2022-12-08,30230,Ethereum
2022-12-08,3607,Optimism
2022-12-07,42158,Ethereum
2022-12-07,3425,Optimism
2022-12-06,36042,Ethereum
2022-12-06,3888,Optimism
2022-12-05,33850,Ethereum
2022-12-05,3053,Optimism
2022-12-04,33310,Ethereum
2022-12-04,3238,Optimism
2022-12-03,34516,Ethereum
2022-12-03,2823,Optimism
2022-12-02,36796,Ethereum
2022-12-02,2793,Optimism
2022-12-01,35104,Ethereum
2022-12-01,2854,Optimism
2022-11-30,33878,Ethereum
2022-11-30,2444,Optimism
2022-11-29,32427,Ethereum
2022-11-29,2722,Optimism
2022-11-28,30001,Ethereum
2022-11-28,2452,Optimism
2022-11-27,33863,Ethereum
2022-11-27,2741,Optimism
2022-11-26,32915,Ethereum
2022-11-26,2738,Optimism
2022-11-25,23739,Ethereum
2022-11-25,2773,Optimism
2022-11-24,26502,Ethereum
2022-11-24,4074,Optimism
2022-11-23,29160,Ethereum
2022-11-23,3178,Optimism
2022-11-22,27508,Ethereum
2022-11-22,2872,Optimism
2022-11-21,25392,Ethereum
2022-11-21,4100,Optimism
2022-11-20,24423,Ethereum
2022-11-20,3262,Optimism
2022-11-19,24873,Ethereum
2022-11-19,2739,Optimism
2022-11-18,28076,Ethereum
2022-11-18,2914,Optimism
2022-11-17,31572,Ethereum
2022-11-17,2710,Optimism
2022-11-16,27293,Ethereum
2022-11-16,3006,Optimism
2022-11-15,29599,Ethereum
2022-11-15,3179,Optimism
2022-11-14,26086,Ethereum
2022-11-14,2688,Optimism
2022-11-13,28470,Ethereum
2022-11-13,2848,Optimism
2022-11-12,34162,Ethereum
2022-11-12,2636,Optimism
2022-11-11,29030,Ethereum
2022-11-11,2027,Optimism
2022-11-10,24021,Ethereum
2022-11-10,1787,Optimism
2022-11-09,22142,Ethereum
2022-11-09,2019,Optimism
2022-11-08,26337,Ethereum
2022-11-08,2729,Optimism
2022-11-07,36169,Ethereum
2022-11-07,2725,Optimism
2022-11-06,40167,Ethereum
2022-11-06,3647,Optimism
2022-11-05,32188,Ethereum
2022-11-05,3275,Optimism
2022-11-04,34528,Ethereum
2022-11-04,2880,Optimism
2022-11-03,33765,Ethereum
2022-11-03,2227,Optimism
2022-11-02,33733,Ethereum
2022-11-02,2703,Optimism
2022-11-01,36555,Ethereum
2022-11-01,2923,Optimism
2022-10-31,34450,Ethereum
2022-10-31,2376,Optimism
2022-10-30,37048,Ethereum
2022-10-30,2737,Optimism
2022-10-29,34226,Ethereum
2022-10-29,2898,Optimism
2022-10-28,35292,Ethereum
2022-10-28,3284,Optimism
2022-10-27,39510,Ethereum
2022-10-27,3134,Optimism
2022-10-26,37636,Ethereum
2022-10-26,2909,Optimism
2022-10-25,34107,Ethereum
2022-10-25,2930,Optimism
2022-10-24,34933,Ethereum
2022-10-24,3499,Optimism
2022-10-23,37735,Ethereum
2022-10-23,2950,Optimism
2022-10-22,38614,Ethereum
2022-10-22,2464,Optimism
2022-10-21,39703,Ethereum
2022-10-21,2149,Optimism
2022-10-20,38392,Ethereum
2022-10-20,2334,Optimism
2022-10-19,41167,Ethereum
2022-10-19,1882,Optimism
2022-10-18,48716,Ethereum
2022-10-18,1419,Optimism
2022-10-17,44955,Ethereum
2022-10-17,2531,Optimism
2022-10-16,44329,Ethereum
2022-10-16,3234,Optimism
2022-10-15,40495,Ethereum
2022-10-15,2044,Optimism
2022-10-14,43219,Ethereum
2022-10-14,1384,Optimism
2022-10-13,43791,Ethereum
2022-10-13,1727,Optimism
2022-10-12,37077,Ethereum
2022-10-12,1962,Optimism
2022-10-11,30000,Ethereum
2022-10-11,1565,Optimism
2022-10-10,26167,Ethereum
2022-10-10,1368,Optimism
2022-10-09,30179,Ethereum
2022-10-09,2017,Optimism
2022-10-08,51239,Ethereum
2022-10-08,2712,Optimism
2022-10-07,52525,Ethereum
2022-10-07,3511,Optimism
2022-10-06,53786,Ethereum
2022-10-06,3485,Optimism
2022-10-05,59100,Ethereum
2022-10-05,2370,Optimism
2022-10-04,63584,Ethereum
2022-10-04,2543,Optimism
2022-10-03,58654,Ethereum
2022-10-03,2136,Optimism
2022-10-02,58965,Ethereum
2022-10-02,2826,Optimism
2022-10-01,61528,Ethereum
2022-10-01,2705,Optimism
2022-09-30,52992,Ethereum
2022-09-30,2294,Optimism
2022-09-29,51683,Ethereum
2022-09-29,2267,Optimism
2022-09-28,51008,Ethereum
2022-09-28,3903,Optimism
2022-09-27,52676,Ethereum
2022-09-27,1843,Optimism
2022-09-26,51974,Ethereum
2022-09-26,3061,Optimism
2022-09-25,53210,Ethereum
2022-09-25,3508,Optimism
2022-09-24,53106,Ethereum
2022-09-24,4175,Optimism
2022-09-23,54959,Ethereum
2022-09-23,4193,Optimism
2022-09-22,56195,Ethereum
2022-09-22,3199,Optimism
2022-09-21,51154,Ethereum
2022-09-21,4481,Optimism
2022-09-20,60062,Ethereum
2022-09-20,1717,Optimism
2022-09-19,60802,Ethereum
2022-09-19,413,Optimism
2022-09-18,63855,Ethereum
2022-09-18,1002,Optimism
2022-09-17,53094,Ethereum
2022-09-17,397,Optimism
2022-09-16,57435,Ethereum
2022-09-16,456,Optimism
2022-09-15,42538,Ethereum
2022-09-15,331,Optimism
2022-09-14,37762,Ethereum
2022-09-14,940,Optimism
2022-09-13,40841,Ethereum
2022-09-13,416,Optimism
2022-09-12,49630,Ethereum
2022-09-12,488,Optimism
2022-09-11,47616,Ethereum
2022-09-11,637,Optimism
2022-09-10,45450,Ethereum
2022-09-10,431,Optimism
2022-09-09,48770,Ethereum
2022-09-09,361,Optimism
2022-09-08,52144,Ethereum
2022-09-08,146,Optimism
2022-09-07,55538,Ethereum
2022-09-07,356,Optimism
2022-09-06,44688,Ethereum
2022-09-06,564,Optimism
2022-09-05,46283,Ethereum
2022-09-05,481,Optimism
2022-09-04,51130,Ethereum
2022-09-04,665,Optimism
2022-09-03,44189,Ethereum
2022-09-03,1100,Optimism
2022-09-02,49832,Ethereum
2022-09-02,1695,Optimism
2022-09-01,49593,Ethereum
2022-09-01,2997,Optimism
2022-08-31,58470,Ethereum
2022-08-31,432,Optimism
2022-08-30,58976,Ethereum
2022-08-30,280,Optimism
2022-08-29,59068,Ethereum
2022-08-29,359,Optimism
2022-08-28,57146,Ethereum
2022-08-28,592,Optimism
2022-08-27,52369,Ethereum
2022-08-27,285,Optimism
2022-08-26,45452,Ethereum
2022-08-26,302,Optimism
2022-08-25,50750,Ethereum
2022-08-25,396,Optimism
2022-08-24,51798,Ethereum
2022-08-24,452,Optimism
2022-08-23,58863,Ethereum
2022-08-23,406,Optimism
2022-08-22,55597,Ethereum
2022-08-22,520,Optimism
2022-08-21,52902,Ethereum
2022-08-21,406,Optimism
2022-08-20,53330,Ethereum
2022-08-20,340,Optimism
2022-08-19,50387,Ethereum
2022-08-19,128,Optimism
2022-08-18,54900,Ethereum
2022-08-18,276,Optimism
2022-08-17,48489,Ethereum
2022-08-17,366,Optimism
2022-08-16,51278,Ethereum
2022-08-16,453,Optimism
2022-08-15,46907,Ethereum
2022-08-15,436,Optimism
2022-08-14,54114,Ethereum
2022-08-14,566,Optimism
2022-08-13,52759,Ethereum
2022-08-13,511,Optimism
2022-08-12,56695,Ethereum
2022-08-12,365,Optimism
2022-08-11,60961,Ethereum
2022-08-11,382,Optimism
2022-08-10,65923,Ethereum
2022-08-10,456,Optimism
2022-08-09,54106,Ethereum
2022-08-09,578,Optimism
2022-08-08,50787,Ethereum
2022-08-08,873,Optimism
2022-08-07,56620,Ethereum
2022-08-07,744,Optimism
2022-08-06,53684,Ethereum
2022-08-06,942,Optimism
2022-08-05,57711,Ethereum
2022-08-05,1104,Optimism
2022-08-04,45525,Ethereum
2022-08-04,1145,Optimism
2022-08-03,48442,Ethereum
