Date,Exchange,Values,Blockchain
2023-05-19,OKX,-619886.2491,Ethereum
2023-05-19,Bybit,6973429.919,Ethereum
2023-05-19,Gemini,-6234648.381,Ethereum
2023-05-19,Bitfinex,4981848.331,Ethereum
2023-05-19,Binance,13627500.42,Polygon
2023-05-19,Bitfinex,486483.1845,Polygon
2023-05-18,Binance,-1126824.632,Arbitrum
2023-05-18,Gate.io,3515549.707,Arbitrum
2023-05-18,Bybit,6374332.151,Arbitrum
2023-05-18,KuCoin,92457.25657,Arbitrum
2023-05-18,Binance,13223014.19,Avalanche
2023-05-18,Coinbase,-19826.73,Avalanche
2023-05-18,Bitfinex,-13154062.3,Avalanche
2023-05-18,KuCoin,385362.137904733,BSC
2023-05-18,Gate.io,-8189587.25903529,BSC
2023-05-18,Binance,-4861807.95718932,BSC
2023-05-18,KuCoin,-2908298.429,Ethereum
2023-05-18,Binance,119840540.5,Ethereum
2023-05-18,Bitfinex,-6091357.056,Ethereum
2023-05-18,OKX,-2434967.852,Ethereum
2023-05-18,Bybit,3304220.041,Ethereum
2023-05-18,Kraken,-22698462.05,Ethereum
2023-05-18,Coinbase,-55114670.14,Ethereum
2023-05-18,Bitstamp,3015469.139,Ethereum
2023-05-18,Gemini,-2030041.35,Ethereum
2023-05-18,Gate.io,9778541.716,Ethereum
2023-05-18,Binance,-446273.3185,Polygon
2023-05-18,Bitfinex,-4760222.493,Polygon
2023-05-17,Binance,413201.0529,Arbitrum
2023-05-17,KuCoin,466846.1127,Arbitrum
2023-05-17,Gate.io,-13709378.32,Arbitrum
2023-05-17,Bybit,-1605769.342,Arbitrum
2023-05-17,Coinbase,-80557.65,Avalanche
2023-05-17,Bitfinex,-2646912.601,Avalanche
2023-05-17,Binance,7147575.428,Avalanche
2023-05-17,KuCoin,1464894.54972208,BSC
2023-05-17,Binance,-944259135.478087,BSC
2023-05-17,Gate.io,-1289131.81778311,BSC
2023-05-17,Bitfinex,19213107.27,Ethereum
2023-05-17,Bybit,22754990.85,Ethereum
2023-05-17,Coinbase,107433175.5,Ethereum
2023-05-17,Kraken,8817998.966,Ethereum
2023-05-17,KuCoin,11194686.36,Ethereum
2023-05-17,OKX,-20747895.52,Ethereum
2023-05-17,Gate.io,-13781099.71,Ethereum
2023-05-17,Binance,-52517371.6,Ethereum
2023-05-17,Bitstamp,-36915565.91,Ethereum
2023-05-17,Gemini,254770.8274,Ethereum
2023-05-17,Binance,-29187065.19,Polygon
2023-05-17,Bitfinex,599653.6534,Polygon
2023-05-16,Binance,1540303.566,Arbitrum
2023-05-16,Bybit,2589557.793,Arbitrum
2023-05-16,Gate.io,8794870.115,Arbitrum
2023-05-16,KuCoin,-1297417.891,Arbitrum
2023-05-16,Coinbase,-147661.65,Avalanche
2023-05-16,Bitfinex,-298297.0425,Avalanche
2023-05-16,Binance,-3604881.43,Avalanche
2023-05-16,Gate.io,-3612972.58954515,BSC
2023-05-16,KuCoin,-260289.181612101,BSC
