Date,Exchange,Values,Blockchain
2023-09-13,Binance,1154934269.5794,Ethereum
2023-09-13,Bitfinex,30045343.9592272,Ethereum
2023-09-13,Bitstamp,24137858.3443861,Ethereum
2023-09-13,Bybit,48763302.7259133,Ethereum
2023-09-13,Coinbase,500886736.442558,Ethereum
2023-09-13,Gate.io,8837133.9166526,Ethereum
2023-09-13,Gemini,9463235.87753139,Ethereum
2023-09-13,Huobi,15449248.8227202,Ethereum
2023-09-13,Kraken,191075650.869307,Ethereum
2023-09-13,KuCoin,17636234.874819,Ethereum
2023-09-13,MEXC,17910439.0007916,Ethereum
2023-09-13,OKX,76911363.8037486,Ethereum
2023-09-13,Binance,11042552.3729503,Optimism
2023-09-13,Bitfinex,1562.053824613,Optimism
2023-09-13,Bybit,960292.012031569,Optimism
2023-09-13,Coinbase,651498.85219858,Optimism
2023-09-13,Gate.io,715579.403997994,Optimism
2023-09-13,KuCoin,26357.763899045,Optimism
2023-09-13,Binance,25041887.0671461,Polygon
2023-09-13,Bitfinex,445507.281539733,Polygon
2023-09-13,Bybit,835940.025631633,Polygon
2023-09-13,Coinbase,5015.333561811,Polygon
2023-09-13,Gate.io,1593480.00964813,Polygon
2023-09-13,Huobi,168817.624626537,Polygon
2023-09-13,MEXC,930368.011951513,Polygon
2023-09-12,Binance,23329491.7056239,Arbitrum
2023-09-12,Bitfinex,78941.515387561,Arbitrum
2023-09-12,Bybit,10494443.9171825,Arbitrum
2023-09-12,Gate.io,2377387.18169213,Arbitrum
2023-09-12,KuCoin,279773.419306521,Arbitrum
2023-09-12,Binance,16493970.4979946,Avalanche
2023-09-12,Bitfinex,108761.646225784,Avalanche
2023-09-12,Bybit,946017.735354325,Avalanche
2023-09-12,Gate.io,5444925.65706206,Avalanche
2023-09-12,Huobi,3754201.09913112,Avalanche
2023-09-12,Binance,1164427102.89653,Ethereum
2023-09-12,Bitfinex,176561845.607655,Ethereum
2023-09-12,Bitstamp,76776870.357613,Ethereum
2023-09-12,Bybit,62627744.2440748,Ethereum
2023-09-12,Coinbase,684288279.637999,Ethereum
2023-09-12,Gate.io,11464033.7434646,Ethereum
2023-09-12,Gemini,13411735.5630579,Ethereum
2023-09-12,Huobi,18914161.6213052,Ethereum
2023-09-12,Kraken,187133614.74409,Ethereum
2023-09-12,KuCoin,20516332.8711121,Ethereum
2023-09-12,MEXC,26854923.8748095,Ethereum
2023-09-12,OKX,65735077.6069177,Ethereum
2023-09-12,Binance,7341696.01367416,Optimism
2023-09-12,Bybit,967724.195462945,Optimism
2023-09-12,Coinbase,1022661.28386474,Optimism
2023-09-12,Gate.io,277318.689863147,Optimism
2023-09-12,KuCoin,589719.572673315,Optimism
2023-09-12,Binance,18918003.3539337,Polygon
2023-09-12,Bitfinex,856211.165587988,Polygon
2023-09-12,Bybit,1233455.41881682,Polygon
2023-09-12,Coinbase,3988.72832519,Polygon
2023-09-12,Gate.io,2152612.82444726,Polygon
2023-09-12,Huobi,87834.893354556,Polygon
2023-09-12,MEXC,2072333.31849466,Polygon
2023-09-11,Binance,48127789.1793616,Arbitrum
2023-09-11,Bitfinex,24593.564581,Arbitrum
2023-09-11,Bybit,6196806.5895739,Arbitrum
2023-09-11,Gate.io,3924714.654404,Arbitrum
2023-09-11,KuCoin,976724.021702344,Arbitrum
2023-09-11,Binance,13646805.0375275,Avalanche
2023-09-11,Bitfinex,8865554.9881623,Avalanche
2023-09-11,Bybit,1140904.05538742,Avalanche
2023-09-11,Coinbase,141982.74,Avalanche
2023-09-11,Gate.io,2002787.93820733,Avalanche
2023-09-11,Huobi,1164707.3589508,Avalanche
2023-09-11,Binance,1414657283.67232,Ethereum
2023-09-11,Bitfinex,54232982.6632968,Ethereum
2023-09-11,Bitstamp,32428903.2401059,Ethereum
2023-09-11,Bybit,43586721.8976321,Ethereum
2023-09-11,Coinbase,669621805.160111,Ethereum
2023-09-11,Gate.io,12007723.4112073,Ethereum
2023-09-11,Gemini,15975972.0256499,Ethereum
2023-09-11,Huobi,36227679.193835,Ethereum
2023-09-11,Kraken,228514003.231165,Ethereum
2023-09-11,KuCoin,24039067.0744244,Ethereum
2023-09-11,MEXC,31887168.5777122,Ethereum
2023-09-11,OKX,370650464.263328,Ethereum
2023-09-11,Binance,5948445.63201846,Optimism
2023-09-11,Bitfinex,40.554297564,Optimism
2023-09-11,Bybit,734659.595209955,Optimism
2023-09-11,Coinbase,26730053.7569209,Optimism
2023-09-11,Gate.io,462150.949230227,Optimism
2023-09-11,KuCoin,245517.1055923,Optimism
2023-09-11,Binance,29394400.2110743,Polygon
2023-09-11,Bitfinex,150759.087729541,Polygon
2023-09-11,Bybit,2856499.5073981,Polygon
2023-09-11,Coinbase,3185.869379693,Polygon
2023-09-11,Gate.io,248535.680627708,Polygon
2023-09-11,Huobi,76821.264967924,Polygon
2023-09-11,MEXC,1140634.44409469,Polygon
2023-09-10,Binance,20966191.7472416,Arbitrum
2023-09-10,Bitfinex,24540.426432201,Arbitrum
2023-09-10,Bybit,3234012.85465384,Arbitrum
2023-09-10,Gate.io,2269221.5635687,Arbitrum
2023-09-10,KuCoin,516926.633346578,Arbitrum
2023-09-10,Binance,6242342.67701777,Avalanche
2023-09-10,Bitfinex,100846.3212,Avalanche
2023-09-10,Bybit,6398534.96368046,Avalanche
2023-09-10,Coinbase,11846.44,Avalanche
2023-09-10,Gate.io,1549169.35745497,Avalanche
2023-09-10,Huobi,604849.120934248,Avalanche
2023-09-10,KuCoin,47853.91,Avalanche
2023-09-10,Binance,587010341.223217,Ethereum
2023-09-10,Bitfinex,18166726.6187564,Ethereum
2023-09-10,Bitstamp,3904840.37650997,Ethereum
