Date,Marketplace,Values,Blockchain
2022-07-03,Rarible,16373.00591,Ethereum
2022-07-03,Sudoswap,31.02,Ethereum
2022-07-03,X2Y2,19712883.14,Ethereum
2022-07-03,Quix,833.22,Optimism
2022-07-03,Coral Cube,15314.89921,Solana
2022-07-03,Exchange Art,4920.3711,Solana
2022-07-03,Magic Eden,1781308.973,Solana
2022-07-03,Opensea,26333.75026,Solana
2022-07-03,Solanart,1204.7881,Solana
2022-07-03,Solport,18.7207,Solana
2022-07-02,Gem,784856.5787,Ethereum
2022-07-02,Larva Labs,516342.88,Ethereum
2022-07-02,LooksRare,5992593.515,Ethereum
2022-07-02,NFTX,24353.65278,Ethereum
2022-07-02,OpenSea,11181294.82,Ethereum
2022-07-02,Rarible,10723.94723,Ethereum
2022-07-02,X2Y2,17460571.97,Ethereum
2022-07-02,Coral Cube,20105.95296,Solana
2022-07-02,Exchange Art,7335.0241,Solana
2022-07-02,Magic Eden,2178740.463,Solana
2022-07-02,Opensea,41071.49026,Solana
2022-07-02,Solanart,2289.60507,Solana
2022-07-02,Solport,25.384,Solana
2022-07-01,Gem,1866137.257,Ethereum
2022-07-01,Larva Labs,463142.04,Ethereum
2022-07-01,LooksRare,3857247.206,Ethereum
2022-07-01,NFTX,34253.28086,Ethereum
2022-07-01,OpenSea,14637978.98,Ethereum
2022-07-01,Rarible,14666.69512,Ethereum
2022-07-01,Sudoswap,52.89,Ethereum
2022-07-01,X2Y2,19484540.54,Ethereum
2022-07-01,Quix,422.05,Optimism
2022-07-01,Coral Cube,78745.35092,Solana
2022-07-01,Exchange Art,19320.0797,Solana
2022-07-01,Magic Eden,2757103.487,Solana
2022-07-01,Opensea,33564.08919,Solana
2022-07-01,Solanart,2834.91685,Solana
2022-07-01,Solport,1.99899,Solana
2022-06-30,Gem,1101600.986,Ethereum
2022-06-30,Larva Labs,404672.18,Ethereum
2022-06-30,LooksRare,5636779.6,Ethereum
2022-06-30,NFTX,69765.06412,Ethereum
2022-06-30,OpenSea,15150019.5,Ethereum
2022-06-30,Rarible,22986.74198,Ethereum
2022-06-30,Sudoswap,119.1,Ethereum
2022-06-30,X2Y2,17279966.47,Ethereum
2022-06-30,Quix,4764.99,Optimism
2022-06-30,Coral Cube,18077.63855,Solana
2022-06-30,Exchange Art,25295.99918,Solana
2022-06-30,Magic Eden,2413083.077,Solana
2022-06-30,Opensea,27683.53134,Solana
2022-06-30,Solanart,2513.829823,Solana
2022-06-29,Gem,1192847.793,Ethereum
2022-06-29,Larva Labs,914605.05,Ethereum
2022-06-29,LooksRare,6310294.044,Ethereum
2022-06-29,NFTX,54846.71607,Ethereum
2022-06-29,OpenSea,15769251.0,Ethereum
2022-06-29,Rarible,26920.26051,Ethereum
2022-06-29,Sudoswap,1802.93,Ethereum
2022-06-29,X2Y2,20417059.08,Ethereum
2022-06-29,Quix,4893.38,Optimism
2022-06-29,Coral Cube,44379.45811,Solana
2022-06-29,Exchange Art,20458.47344,Solana
2022-06-29,Magic Eden,3024892.236,Solana
2022-06-29,Opensea,28637.46059,Solana
2022-06-29,Solanart,3492.374856,Solana
2022-06-29,Solport,36.45920181,Solana
2022-06-28,Gem,1746945.741,Ethereum
2022-06-28,Larva Labs,917036.85,Ethereum
2022-06-28,LooksRare,5713097.916,Ethereum
2022-06-28,NFTX,129312.7575,Ethereum
2022-06-28,OpenSea,16860001.0,Ethereum
2022-06-28,Rarible,11621.73591,Ethereum
2022-06-28,Sudoswap,441.18,Ethereum
2022-06-28,X2Y2,21103797.02,Ethereum
2022-06-28,Quix,4208.85,Optimism
2022-06-28,Coral Cube,47644.3223,Solana
2022-06-28,Exchange Art,13628.0645,Solana
2022-06-28,Magic Eden,2753031.682,Solana
2022-06-28,Opensea,27101.19735,Solana
2022-06-28,Solanart,1253.610331,Solana
2022-06-27,Gem,2048092.405,Ethereum
2022-06-27,Larva Labs,505665.1,Ethereum
2022-06-27,LooksRare,5510107.531,Ethereum
2022-06-27,NFTX,61613.09923,Ethereum
2022-06-27,OpenSea,17831722.7,Ethereum
2022-06-27,Rarible,37566.6662,Ethereum
2022-06-27,Sudoswap,132.44,Ethereum
2022-06-27,X2Y2,20543180.84,Ethereum
2022-06-27,Quix,4141.44,Optimism
2022-06-27,Coral Cube,31793.65695,Solana
2022-06-27,Exchange Art,7081.503177,Solana
2022-06-27,Magic Eden,2302208.293,Solana
2022-06-27,Opensea,35760.77136,Solana
2022-06-27,Solanart,4431.384663,Solana
2022-06-26,Gem,1845183.829,Ethereum
2022-06-26,Larva Labs,1814956.97,Ethereum
2022-06-26,LooksRare,8047113.034,Ethereum
2022-06-26,NFTX,122343.5999,Ethereum
2022-06-26,OpenSea,14697790.13,Ethereum
2022-06-26,Rarible,37152.53928,Ethereum
2022-06-26,Sudoswap,74.41,Ethereum
2022-06-26,X2Y2,23036047.33,Ethereum
2022-06-26,Quix,8358.79,Optimism
2022-06-26,Coral Cube,30607.43242,Solana
2022-06-26,Exchange Art,4899.373776,Solana
2022-06-26,Magic Eden,2444184.841,Solana
2022-06-26,Opensea,46420.65493,Solana
2022-06-26,Solanart,2901.037022,Solana
2022-06-25,Gem,1324419.091,Ethereum
2022-06-25,Larva Labs,1450627.27,Ethereum
2022-06-25,LooksRare,9147758.327,Ethereum
2022-06-25,NFTX,44889.92406,Ethereum
2022-06-25,OpenSea,13793097.69,Ethereum
2022-06-25,Rarible,23407.24117,Ethereum
2022-06-25,Sudoswap,56.83,Ethereum
2022-06-25,X2Y2,22421266.59,Ethereum
2022-06-25,Quix,3586.11,Optimism
2022-06-25,Coral Cube,65880.02356,Solana
2022-06-25,Exchange Art,6269.676532,Solana
2022-06-25,Magic Eden,3397533.819,Solana
2022-06-25,Opensea,50244.92625,Solana
2022-06-25,Solanart,3918.04218,Solana
2022-06-24,Gem,1407418.216,Ethereum
2022-06-24,Larva Labs,888297.52,Ethereum
2022-06-24,LooksRare,6546251.095,Ethereum
2022-06-24,NFTX,154191.9053,Ethereum
2022-06-24,OpenSea,15302060.45,Ethereum
2022-06-24,Rarible,14232.68988,Ethereum
2022-06-24,Sudoswap,8.8,Ethereum
2022-06-24,X2Y2,18882770.93,Ethereum
2022-06-24,Quix,18777.54,Optimism
2022-06-24,Coral Cube,45311.27771,Solana
2022-06-24,Exchange Art,13210.59635,Solana
2022-06-24,Magic Eden,3629232.087,Solana
2022-06-24,Opensea,18570.47515,Solana
2022-06-24,Solanart,2964.837255,Solana
2022-06-23,Gem,1493535.316,Ethereum
2022-06-23,Larva Labs,693153.23,Ethereum
2022-06-23,LooksRare,8424736.957,Ethereum
2022-06-23,NFTX,19026.48859,Ethereum
2022-06-23,OpenSea,14120064.12,Ethereum
2022-06-23,Rarible,7264.38021,Ethereum
2022-06-23,Sudoswap,1711.73,Ethereum
2022-06-23,X2Y2,20595824.46,Ethereum
2022-06-23,Quix,30770.52,Optimism
2022-06-23,Coral Cube,46849.203,Solana
2022-06-23,Exchange Art,9135.408368,Solana
2022-06-23,Magic Eden,3530476.42,Solana
2022-06-23,Opensea,73229.01445,Solana
2022-06-23,Solanart,328.0651329,Solana
2022-06-22,Gem,2069322.799,Ethereum
2022-06-22,Larva Labs,1122294.23,Ethereum
2022-06-22,LooksRare,9437184.136,Ethereum
2022-06-22,NFTX,42132.29696,Ethereum
2022-06-22,OpenSea,17634674.32,Ethereum
2022-06-22,Rarible,14169.95002,Ethereum
2022-06-22,Sudoswap,611.22,Ethereum
2022-06-22,X2Y2,19075684.32,Ethereum
2022-06-22,Quix,2467.46,Optimism
2022-06-22,Coral Cube,54170.11386,Solana
2022-06-22,Exchange Art,12473.25288,Solana
2022-06-22,Magic Eden,3927723.657,Solana
2022-06-22,Opensea,104020.477,Solana
2022-06-22,Solanart,3429.225719,Solana
2022-06-22,Solport,20.82667452,Solana
2022-06-21,Gem,1325213.783,Ethereum
2022-06-21,Larva Labs,1468537.04,Ethereum
2022-06-21,LooksRare,7798786.541,Ethereum
2022-06-21,NFTX,73893.74974,Ethereum
2022-06-21,OpenSea,20262391.3,Ethereum
2022-06-21,Rarible,12256.25121,Ethereum
2022-06-21,Sudoswap,1024.37,Ethereum
2022-06-21,X2Y2,21093539.18,Ethereum
2022-06-21,Quix,6055.99,Optimism
2022-06-21,Coral Cube,135324.848,Solana
2022-06-21,Exchange Art,12505.35869,Solana
2022-06-21,Magic Eden,4297706.159,Solana
2022-06-21,Opensea,90794.5459,Solana
2022-06-21,Solanart,3589.136933,Solana
2022-06-21,Solport,91.62917677,Solana
2022-06-20,Gem,1595484.227,Ethereum
2022-06-20,Larva Labs,3224296.21,Ethereum
2022-06-20,LooksRare,6653100.011,Ethereum
2022-06-20,NFTX,70775.42003,Ethereum
2022-06-20,OpenSea,16813286.35,Ethereum
2022-06-20,Rarible,8855.175838,Ethereum
2022-06-20,Sudoswap,0.64,Ethereum
2022-06-20,X2Y2,20231100.67,Ethereum
2022-06-20,Quix,6057.48,Optimism
2022-06-20,Coral Cube,129038.0191,Solana
2022-06-20,Exchange Art,5418.803683,Solana
2022-06-20,Magic Eden,4304351.71,Solana
2022-06-20,Opensea,102440.0679,Solana
2022-06-20,Solanart,9486.116355,Solana
2022-06-19,Gem,1966172.789,Ethereum
2022-06-19,Larva Labs,8053010.74,Ethereum
2022-06-19,LooksRare,6391368.241,Ethereum
2022-06-19,NFTX,53296.53902,Ethereum
2022-06-19,OpenSea,14465491.26,Ethereum
2022-06-19,Rarible,56879.22235,Ethereum
2022-06-19,Sudoswap,42.02,Ethereum
2022-06-19,X2Y2,17484211.2,Ethereum
2022-06-19,Quix,7613.5,Optimism
2022-06-19,Coral Cube,206384.6335,Solana
2022-06-19,Exchange Art,6390.441341,Solana
2022-06-19,Magic Eden,5265361.304,Solana
2022-06-19,Opensea,161760.8671,Solana
2022-06-19,Solanart,4362.786684,Solana
2022-06-19,Solport,23.39843121,Solana
2022-06-18,Gem,1019922.473,Ethereum
2022-06-18,Larva Labs,6542685.58,Ethereum
2022-06-18,LooksRare,6064229.404,Ethereum
2022-06-18,NFTX,97230.40131,Ethereum
2022-06-18,OpenSea,16241849.18,Ethereum
2022-06-18,Rarible,11806.91471,Ethereum
2022-06-18,X2Y2,16453835.67,Ethereum
2022-06-18,Quix,6793.47,Optimism
2022-06-18,Coral Cube,57132.98561,Solana
2022-06-18,Exchange Art,3683.223934,Solana
2022-06-18,Magic Eden,3208307.787,Solana
2022-06-18,Opensea,65607.03201,Solana
2022-06-18,Solanart,2262.705525,Solana
2022-06-18,Solport,57.85886408,Solana
2022-06-17,Gem,1057182.202,Ethereum
2022-06-17,Larva Labs,982899.24,Ethereum
2022-06-17,LooksRare,3362014.427,Ethereum
2022-06-17,NFTX,38922.81627,Ethereum
2022-06-17,OpenSea,15505885.19,Ethereum
2022-06-17,Rarible,15966.25483,Ethereum
2022-06-17,Sudoswap,7.42,Ethereum
2022-06-17,X2Y2,16223514.94,Ethereum
2022-06-17,Quix,3725.43,Optimism
2022-06-17,Coral Cube,85572.38362,Solana
2022-06-17,Exchange Art,36844.88767,Solana
2022-06-17,Magic Eden,4541223.498,Solana
2022-06-17,Opensea,85783.2434,Solana
2022-06-17,Solanart,9950.166183,Solana
2022-06-17,Solport,39.84644032,Solana
2022-06-16,Gem,965045.6387,Ethereum
2022-06-16,Larva Labs,651330.13,Ethereum
2022-06-16,LooksRare,4897960.738,Ethereum
2022-06-16,NFTX,128626.2588,Ethereum
2022-06-16,OpenSea,17065010.75,Ethereum
2022-06-16,Rarible,11511.98326,Ethereum
2022-06-16,X2Y2,17007707.48,Ethereum
2022-06-16,Quix,7381.57,Optimism
2022-06-16,Coral Cube,42973.01439,Solana
2022-06-16,Exchange Art,58925.77377,Solana
2022-06-16,Magic Eden,2797401.283,Solana
2022-06-16,Opensea,87583.63896,Solana
2022-06-16,Solanart,2352.018503,Solana
2022-06-16,Solport,0.785157733,Solana
2022-06-15,Gem,1546060.778,Ethereum
2022-06-15,Larva Labs,1136583.76,Ethereum
2022-06-15,LooksRare,3533518.624,Ethereum
2022-06-15,NFTX,91725.63273,Ethereum
2022-06-15,OpenSea,20115653.03,Ethereum
2022-06-15,Rarible,12603.62545,Ethereum
2022-06-15,Sudoswap,2888.32,Ethereum
2022-06-15,X2Y2,16872213.19,Ethereum
2022-06-15,Quix,6382.84,Optimism
2022-06-15,Coral Cube,109004.9324,Solana
2022-06-15,Exchange Art,12383.32736,Solana
2022-06-15,Magic Eden,2606192.249,Solana
2022-06-15,Opensea,69525.70697,Solana
2022-06-15,Solanart,3380.92252,Solana
2022-06-14,Gem,2364978.012,Ethereum
2022-06-14,Larva Labs,2212280.37,Ethereum
2022-06-14,LooksRare,3810668.435,Ethereum
2022-06-14,NFTX,96161.93897,Ethereum
2022-06-14,OpenSea,25768188.24,Ethereum
2022-06-14,Rarible,69099.77552,Ethereum
2022-06-14,X2Y2,18501332.12,Ethereum
2022-06-14,Quix,13824.08,Optimism
2022-06-14,Coral Cube,117873.8224,Solana
2022-06-14,Exchange Art,22450.05528,Solana
2022-06-14,Magic Eden,2969329.273,Solana
2022-06-14,Opensea,77811.34624,Solana
2022-06-14,Solanart,1624.849644,Solana
2022-06-14,Solport,33.17228584,Solana
2022-06-13,Gem,1587272.923,Ethereum
2022-06-13,Larva Labs,1409180.88,Ethereum
2022-06-13,LooksRare,5692088.274,Ethereum
2022-06-13,NFTX,308489.0103,Ethereum
2022-06-13,OpenSea,28275218.71,Ethereum
2022-06-13,Rarible,23489.12699,Ethereum
2022-06-13,X2Y2,21711419.05,Ethereum
2022-06-13,Quix,6911.45,Optimism
2022-06-13,Coral Cube,199099.7511,Solana
2022-06-13,Exchange Art,5402.513601,Solana
2022-06-13,Magic Eden,4094333.285,Solana
2022-06-13,Opensea,64658.11262,Solana
2022-06-13,Solanart,3766.257698,Solana
2022-06-12,Gem,1059965.36,Ethereum
2022-06-12,Larva Labs,970288.08,Ethereum
2022-06-12,LooksRare,4065076.959,Ethereum
2022-06-12,NFTX,235851.5075,Ethereum
2022-06-12,OpenSea,18762524.82,Ethereum
2022-06-12,Rarible,42019.0872,Ethereum
2022-06-12,X2Y2,22897055.05,Ethereum
2022-06-12,Quix,17772.91,Optimism
2022-06-12,Coral Cube,46508.2289,Solana
2022-06-12,Exchange Art,7091.949383,Solana
2022-06-12,Magic Eden,2555008.439,Solana
2022-06-12,Opensea,59946.64531,Solana
2022-06-12,Solanart,2493.329858,Solana
2022-06-12,Solport,11.7687,Solana
2022-06-11,Gem,1061318.971,Ethereum
2022-06-11,Larva Labs,595557.56,Ethereum
2022-06-11,LooksRare,4581066.627,Ethereum
2022-06-11,NFTX,74709.57534,Ethereum
2022-06-11,OpenSea,18728619.03,Ethereum
2022-06-11,Rarible,14244.69751,Ethereum
2022-06-11,Sudoswap,648.75,Ethereum
2022-06-11,X2Y2,20764495.41,Ethereum
2022-06-11,Quix,26987.6,Optimism
2022-06-11,Coral Cube,46559.19128,Solana
2022-06-11,Exchange Art,9800.937417,Solana
2022-06-11,Magic Eden,3492965.823,Solana
2022-06-11,Opensea,57886.23185,Solana
2022-06-11,Solanart,7327.229912,Solana
2022-06-11,Solport,7209.200167,Solana
2022-06-10,Gem,1989973.551,Ethereum
2022-06-10,Larva Labs,894927.25,Ethereum
2022-06-10,LooksRare,8142696.124,Ethereum
2022-06-10,NFTX,119093.9337,Ethereum
2022-06-10,OpenSea,22605940.71,Ethereum
2022-06-10,Rarible,21232.09315,Ethereum
2022-06-10,X2Y2,25169173.02,Ethereum
2022-06-10,Quix,10760.79,Optimism
2022-06-10,Coral Cube,132934.193,Solana
2022-06-10,Exchange Art,26474.38433,Solana
2022-06-10,Magic Eden,3993953.628,Solana
2022-06-10,Opensea,90309.89309,Solana
2022-06-10,Solanart,5645.089808,Solana
2022-06-10,Solport,31.94378333,Solana
2022-06-09,Gem,2268812.579,Ethereum
2022-06-09,Larva Labs,824109.58,Ethereum
2022-06-09,LooksRare,6127190.001,Ethereum
2022-06-09,NFTX,113632.1794,Ethereum
2022-06-09,OpenSea,24164416.67,Ethereum
2022-06-09,Rarible,10451.86886,Ethereum
2022-06-09,X2Y2,25476564.01,Ethereum
2022-06-09,Quix,17894.76,Optimism
2022-06-09,Coral Cube,126254.4171,Solana
2022-06-09,Exchange Art,44652.91168,Solana
2022-06-09,Magic Eden,5327480.33,Solana
2022-06-09,Opensea,115155.2326,Solana
2022-06-09,Solanart,11182.48816,Solana
2022-06-09,Solport,124.97405,Solana
2022-06-08,Gem,4359954.003,Ethereum
2022-06-08,Larva Labs,651028.99,Ethereum
2022-06-08,LooksRare,7398839.355,Ethereum
2022-06-08,NFTX,57911.9748,Ethereum
2022-06-08,OpenSea,32281258.59,Ethereum
2022-06-08,Rarible,7664.867748,Ethereum
2022-06-08,X2Y2,28432137.19,Ethereum
2022-06-08,Quix,29887.7,Optimism
2022-06-08,Coral Cube,119184.2836,Solana
2022-06-08,Exchange Art,7602.315393,Solana
2022-06-08,Magic Eden,5665833.411,Solana
2022-06-08,Opensea,60193.21493,Solana
2022-06-08,Solanart,11263.93733,Solana
2022-06-08,Solport,2.105766667,Solana
2022-06-07,Gem,3793148.602,Ethereum
2022-06-07,Larva Labs,614169.0,Ethereum
2022-06-07,LooksRare,6081018.674,Ethereum
2022-06-07,NFTX,102382.4506,Ethereum
2022-06-07,OpenSea,30008793.68,Ethereum
2022-06-07,Rarible,11117.14261,Ethereum
2022-06-07,X2Y2,28542480.21,Ethereum
2022-06-07,Quix,40643.26,Optimism
2022-06-07,Coral Cube,566130.5177,Solana
2022-06-07,Exchange Art,10173.7154,Solana
2022-06-07,Magic Eden,6838377.232,Solana
2022-06-07,Opensea,88790.34465,Solana
2022-06-07,Solanart,2501.479882,Solana
2022-06-07,Solport,2.251801667,Solana
2022-06-06,Gem,3433438.252,Ethereum
2022-06-06,Larva Labs,99580.38,Ethereum
2022-06-06,LooksRare,7124303.785,Ethereum
2022-06-06,NFTX,226819.2667,Ethereum
2022-06-06,OpenSea,30365119.69,Ethereum
2022-06-06,Rarible,10767.66979,Ethereum
2022-06-06,X2Y2,34760411.38,Ethereum
2022-06-06,Quix,72869.26,Optimism
2022-06-06,Coral Cube,223385.4966,Solana
2022-06-06,Exchange Art,10363.59808,Solana
2022-06-06,Magic Eden,4851395.703,Solana
2022-06-06,Opensea,51111.98985,Solana
2022-06-06,Solanart,6248.969661,Solana
2022-06-06,Solport,161.6001583,Solana
2022-06-05,Gem,4302134.17,Ethereum
2022-06-05,Larva Labs,102862.12,Ethereum
2022-06-05,LooksRare,8500550.368,Ethereum
2022-06-05,NFTX,136080.9785,Ethereum
2022-06-05,OpenSea,31547974.23,Ethereum
2022-06-05,Rarible,32295.20482,Ethereum
2022-06-05,X2Y2,27417736.48,Ethereum
2022-06-05,Quix,101878.37,Optimism
2022-06-05,Coral Cube,801415.7692,Solana
2022-06-05,Exchange Art,11719.015,Solana
2022-06-05,Magic Eden,5417338.346,Solana
2022-06-05,Opensea,51226.343,Solana
2022-06-05,Solanart,3965.637958,Solana
2022-06-05,Solport,15.65666667,Solana
2022-06-04,Gem,3828113.824,Ethereum
2022-06-04,Larva Labs,285733.66,Ethereum
2022-06-04,LooksRare,10583131.01,Ethereum
2022-06-04,NFTX,112904.9681,Ethereum
2022-06-04,OpenSea,31830396.74,Ethereum
2022-06-04,Rarible,6848.429039,Ethereum
2022-06-04,X2Y2,22518265.72,Ethereum
2022-06-04,Quix,63426.52,Optimism
2022-06-04,Coral Cube,98263.1108,Solana
2022-06-04,Exchange Art,16731.258,Solana
2022-06-04,Magic Eden,3760690.762,Solana
2022-06-04,Opensea,40203.61931,Solana
2022-06-04,Solanart,8043.297416,Solana
2022-06-04,Solport,204.2682708,Solana
2022-06-03,Gem,4474393.978,Ethereum
2022-06-03,Larva Labs,213773.33,Ethereum
2022-06-03,LooksRare,8613916.097,Ethereum
2022-06-03,NFTX,89531.10271,Ethereum
2022-06-03,OpenSea,36976252.8,Ethereum
2022-06-03,Rarible,21911.5041,Ethereum
2022-06-03,X2Y2,20315089.92,Ethereum
2022-06-03,Quix,35629.7,Optimism
2022-06-03,Coral Cube,83075.07549,Solana
2022-06-03,Exchange Art,55341.11887,Solana
2022-06-03,Magic Eden,4993092.786,Solana
2022-06-03,Opensea,190496.5949,Solana
2022-06-03,Solanart,6533.132514,Solana
2022-06-03,Solport,189.148,Solana
2022-06-02,Gem,3880813.213,Ethereum
2022-06-02,Larva Labs,564348.04,Ethereum
2022-06-02,LooksRare,6944166.386,Ethereum
2022-06-02,NFTX,117888.8158,Ethereum
2022-06-02,OpenSea,35644058.72,Ethereum
2022-06-02,Rarible,19527.7626,Ethereum
2022-06-02,X2Y2,21486500.01,Ethereum
2022-06-02,Quix,46109.55,Optimism
2022-06-02,Coral Cube,76380.41641,Solana
2022-06-02,Exchange Art,24504.74125,Solana
2022-06-02,Magic Eden,5485859.192,Solana
2022-06-02,Opensea,160878.3141,Solana
2022-06-02,Solanart,8353.306525,Solana
2022-06-02,Solport,348.3373375,Solana
2022-06-01,Gem,3726607.23,Ethereum
2022-06-01,Larva Labs,623693.54,Ethereum
2022-06-01,LooksRare,11917872.57,Ethereum
2022-06-01,NFTX,108426.1994,Ethereum
2022-06-01,OpenSea,37960174.51,Ethereum
2022-06-01,Rarible,62885.88439,Ethereum
2022-06-01,X2Y2,23421259.99,Ethereum
2022-06-01,Quix,130209.24,Optimism
2022-06-01,Coral Cube,50100.23966,Solana
2022-06-01,Exchange Art,6140.291149,Solana
2022-06-01,Magic Eden,3750089.467,Solana
2022-06-01,Opensea,61321.39093,Solana
2022-06-01,Solanart,5393.377693,Solana
2022-06-01,Solport,13231.49453,Solana
2022-05-31,Gem,2762076.658,Ethereum
2022-05-31,Larva Labs,707886.75,Ethereum
2022-05-31,LooksRare,9779505.264,Ethereum
2022-05-31,NFTX,120020.3132,Ethereum
2022-05-31,OpenSea,40076708.12,Ethereum
2022-05-31,Rarible,13429.81317,Ethereum
2022-05-31,X2Y2,22780234.39,Ethereum
2022-05-31,Quix,22780.61,Optimism
2022-05-31,Coral Cube,117867.9281,Solana
2022-05-31,Exchange Art,25879.60375,Solana
2022-05-31,Magic Eden,6148384.662,Solana
2022-05-31,Opensea,96806.27144,Solana
2022-05-31,Solanart,11146.19256,Solana
2022-05-31,Solport,12.96295,Solana
2022-05-30,Gem,2056223.973,Ethereum
2022-05-30,Larva Labs,805751.74,Ethereum
2022-05-30,LooksRare,7055317.802,Ethereum
2022-05-30,NFTX,118498.2153,Ethereum
2022-05-30,OpenSea,25874924.9,Ethereum
2022-05-30,Rarible,17151.37946,Ethereum
2022-05-30,X2Y2,23118086.97,Ethereum
2022-05-30,Quix,24013.7,Optimism
2022-05-30,Coral Cube,40772.18097,Solana
2022-05-30,Exchange Art,13135.2103,Solana
2022-05-30,Magic Eden,7064140.826,Solana
2022-05-30,Opensea,107803.4042,Solana
2022-05-30,Solanart,6926.925149,Solana
2022-05-30,Solport,2650.005015,Solana
2022-05-29,Gem,2080273.101,Ethereum
2022-05-29,Larva Labs,134262.86,Ethereum
2022-05-29,LooksRare,10119929.58,Ethereum
2022-05-29,NFTX,202784.1395,Ethereum
2022-05-29,OpenSea,29402422.16,Ethereum
2022-05-29,Rarible,7647.908888,Ethereum
2022-05-29,X2Y2,21364058.42,Ethereum
2022-05-29,Quix,18953.48,Optimism
2022-05-29,Coral Cube,204231.9756,Solana
2022-05-29,Exchange Art,11552.36095,Solana
2022-05-29,Magic Eden,7124504.393,Solana
2022-05-29,Opensea,109757.9233,Solana
2022-05-29,Solanart,3310.877375,Solana
2022-05-29,Solport,222.6355625,Solana
2022-05-28,Gem,1383627.561,Ethereum
2022-05-28,Larva Labs,438669.08,Ethereum
2022-05-28,LooksRare,13288779.57,Ethereum
2022-05-28,NFTX,120701.5126,Ethereum
2022-05-28,OpenSea,25348865.82,Ethereum
2022-05-28,Rarible,11069.17442,Ethereum
2022-05-28,X2Y2,19787001.61,Ethereum
2022-05-28,Quix,10196.61,Optimism
2022-05-28,Coral Cube,100628.5829,Solana
2022-05-28,Exchange Art,19408.91194,Solana
2022-05-28,Magic Eden,5090048.69,Solana
2022-05-28,Opensea,143231.423,Solana
2022-05-28,Solanart,4089.248972,Solana
2022-05-28,Solport,7600.043691,Solana
2022-05-27,Gem,1625772.234,Ethereum
2022-05-27,Larva Labs,1365230.82,Ethereum
2022-05-27,LooksRare,6907776.574,Ethereum
2022-05-27,NFTX,488538.0946,Ethereum
2022-05-27,OpenSea,32572428.51,Ethereum
2022-05-27,Rarible,33011.03295,Ethereum
2022-05-27,Sudoswap,80.58,Ethereum
2022-05-27,X2Y2,18734648.27,Ethereum
2022-05-27,Quix,9679.1,Optimism
2022-05-27,Coral Cube,700040.1112,Solana
2022-05-27,Exchange Art,57408.42674,Solana
2022-05-27,Magic Eden,5684904.588,Solana
2022-05-27,Opensea,274944.8972,Solana
2022-05-27,Solanart,3272.455572,Solana
2022-05-26,Gem,3145967.199,Ethereum
2022-05-26,Larva Labs,1051297.78,Ethereum
2022-05-26,LooksRare,11910615.95,Ethereum
2022-05-26,NFTX,270281.8954,Ethereum
2022-05-26,OpenSea,40349107.05,Ethereum
2022-05-26,Rarible,20420.11835,Ethereum
2022-05-26,Sudoswap,439.61,Ethereum
2022-05-26,X2Y2,19462460.88,Ethereum
2022-05-26,Quix,37678.13,Optimism
2022-05-26,Coral Cube,247085.1137,Solana
2022-05-26,Exchange Art,54630.83713,Solana
2022-05-26,Magic Eden,7362880.945,Solana
2022-05-26,Opensea,225554.5909,Solana
2022-05-26,Solanart,6615.474056,Solana
2022-05-26,Solport,236.0356,Solana
2022-05-25,Gem,3039020.233,Ethereum
2022-05-25,Larva Labs,304920.56,Ethereum
2022-05-25,LooksRare,14209269.7,Ethereum
2022-05-25,NFTX,247998.4732,Ethereum
2022-05-25,OpenSea,30259253.4,Ethereum
2022-05-25,Rarible,24133.52087,Ethereum
2022-05-25,Sudoswap,382.56,Ethereum
2022-05-25,X2Y2,17067660.95,Ethereum
2022-05-25,Quix,18610.19,Optimism
2022-05-25,Coral Cube,61122.71064,Solana
2022-05-25,Exchange Art,11680.59395,Solana
2022-05-25,Magic Eden,9445528.772,Solana
2022-05-25,Opensea,308365.4206,Solana
2022-05-25,Solanart,29128.24925,Solana
2022-05-25,Solport,40.47488875,Solana
2022-05-24,Gem,1798073.509,Ethereum
2022-05-24,Larva Labs,508141.41,Ethereum
2022-05-24,LooksRare,12516019.48,Ethereum
2022-05-24,NFTX,168528.4069,Ethereum
2022-05-24,OpenSea,25260378.9,Ethereum
2022-05-24,Rarible,46915.06787,Ethereum
2022-05-24,Sudoswap,10.89,Ethereum
2022-05-24,X2Y2,20791017.71,Ethereum
2022-05-24,Quix,10269.35,Optimism
2022-05-24,Coral Cube,2427226.433,Solana
2022-05-24,Exchange Art,31549.94663,Solana
2022-05-24,Magic Eden,17329453.81,Solana
2022-05-24,Opensea,694224.2413,Solana
2022-05-24,Solanart,7515.767233,Solana
2022-05-23,Gem,2409176.696,Ethereum
2022-05-23,Larva Labs,1954854.65,Ethereum
2022-05-23,LooksRare,6140169.028,Ethereum
2022-05-23,NFTX,483082.4087,Ethereum
2022-05-23,OpenSea,28110542.94,Ethereum
2022-05-23,Rarible,45123.47342,Ethereum
2022-05-23,Sudoswap,10750.22,Ethereum
2022-05-23,X2Y2,22246887.32,Ethereum
2022-05-23,Quix,29419.67,Optimism
2022-05-23,Coral Cube,22324.29753,Solana
2022-05-23,Exchange Art,8871.276338,Solana
2022-05-23,Magic Eden,5949490.687,Solana
2022-05-23,Opensea,135306.3509,Solana
2022-05-23,Solanart,3805.28707,Solana
2022-05-23,Solport,304.2438438,Solana
2022-05-22,Gem,3114258.11,Ethereum
