Date,Blockchain,Values
2021-10-13,Avalanche,27100
2021-10-13,BSC,1304151
2021-10-13,Cosmos,8299
2021-10-13,Ethereum,349503
2021-10-13,Gnosis,17985
2021-10-13,NEAR,14133
2021-10-13,Osmosis,8259
2021-10-13,Polygon,441159
2021-10-13,Solana,131578
2021-10-12,Avalanche,27191
2021-10-12,BSC,1146875
2021-10-12,Cosmos,8599
2021-10-12,Ethereum,366944
2021-10-12,Gnosis,16473
2021-10-12,NEAR,13720
2021-10-12,Osmosis,8106
2021-10-12,Polygon,263911
2021-10-12,Solana,128867
2021-10-11,Avalanche,30809
2021-10-11,BSC,1101380
2021-10-11,Cosmos,8386
2021-10-11,Ethereum,368596
2021-10-11,Gnosis,17097
2021-10-11,NEAR,13769
2021-10-11,Osmosis,8121
2021-10-11,Polygon,368601
2021-10-11,Solana,133206
2021-10-10,Avalanche,28432
2021-10-10,BSC,1050049
2021-10-10,Cosmos,10971
2021-10-10,Ethereum,362198
2021-10-10,Gnosis,15708
2021-10-10,NEAR,13112
2021-10-10,Osmosis,7762
2021-10-10,Polygon,366125
2021-10-10,Solana,169885
2021-10-09,Avalanche,21450
2021-10-09,BSC,1026425
2021-10-09,Cosmos,7277
2021-10-09,Ethereum,385086
2021-10-09,Gnosis,13334
2021-10-09,NEAR,16231
2021-10-09,Osmosis,7507
2021-10-09,Polygon,345497
2021-10-09,Solana,151140
2021-10-08,Avalanche,24453
2021-10-08,BSC,1070234
2021-10-08,Cosmos,7425
2021-10-08,Ethereum,413415
2021-10-08,Gnosis,16772
2021-10-08,NEAR,15952
2021-10-08,Osmosis,8002
2021-10-08,Polygon,373390
2021-10-08,Solana,202446
2021-10-07,Avalanche,22711
2021-10-07,BSC,1233079
2021-10-07,Cosmos,7829
2021-10-07,Ethereum,434256
2021-10-07,Gnosis,12799
2021-10-07,NEAR,16098
2021-10-07,Osmosis,8389
2021-10-07,Polygon,400685
2021-10-07,Solana,149180
2021-10-06,Avalanche,25560
2021-10-06,BSC,1067992
2021-10-06,Cosmos,10064
2021-10-06,Ethereum,389258
2021-10-06,Gnosis,22600
2021-10-06,NEAR,15591
2021-10-06,Osmosis,8539
2021-10-06,Polygon,381820
2021-10-06,Solana,139085
2021-10-05,Avalanche,28381
2021-10-05,BSC,1031822
2021-10-05,Cosmos,8070
2021-10-05,Ethereum,375114
2021-10-05,Gnosis,15189
2021-10-05,NEAR,17758
2021-10-05,Osmosis,8659
2021-10-05,Polygon,400831
2021-10-05,Solana,135979
2021-10-04,Avalanche,28190
2021-10-04,BSC,956844
2021-10-04,Cosmos,7983
2021-10-04,Ethereum,314719
2021-10-04,Gnosis,12283
2021-10-04,NEAR,15006
2021-10-04,Osmosis,8808
2021-10-04,Polygon,450302
2021-10-04,Solana,134191
2021-10-03,Avalanche,20938
2021-10-03,BSC,954938
2021-10-03,Cosmos,8078
2021-10-03,Ethereum,343110
2021-10-03,Gnosis,17807
2021-10-03,NEAR,12887
2021-10-03,Osmosis,9136
2021-10-03,Polygon,487367
2021-10-03,Solana,142323
2021-10-02,Avalanche,19306
2021-10-02,BSC,856614
2021-10-02,Cosmos,7820
2021-10-02,Ethereum,345333
2021-10-02,Gnosis,15240
2021-10-02,NEAR,12541
2021-10-02,Osmosis,7631
2021-10-02,Polygon,495396
2021-10-02,Solana,129547
2021-10-01,Avalanche,22611
2021-10-01,BSC,954507
2021-10-01,Cosmos,8046
2021-10-01,Ethereum,349143
2021-10-01,Gnosis,14263
2021-10-01,NEAR,11938
2021-10-01,Osmosis,8158
2021-10-01,Polygon,418025
2021-10-01,Solana,138950
2021-09-30,Avalanche,22052
2021-09-30,BSC,1008588
2021-09-30,Cosmos,6793
2021-09-30,Ethereum,318313
2021-09-30,Gnosis,26937
2021-09-30,NEAR,11285
2021-09-30,Osmosis,7469
2021-09-30,Polygon,307138
2021-09-30,Solana,100451
2021-09-29,Avalanche,20248
2021-09-29,BSC,946424
2021-09-29,Cosmos,6373
2021-09-29,Ethereum,331668
2021-09-29,Gnosis,27546
2021-09-29,NEAR,11569
2021-09-29,Osmosis,7429
2021-09-29,Polygon,321437
2021-09-29,Solana,109148
2021-09-28,Avalanche,20690
2021-09-28,BSC,853517
2021-09-28,Cosmos,6064
2021-09-28,Ethereum,314547
2021-09-28,Gnosis,26425
2021-09-28,NEAR,19130
2021-09-28,Osmosis,7531
2021-09-28,Polygon,326570
2021-09-28,Solana,102414
2021-09-27,Avalanche,26827
2021-09-27,BSC,919349
2021-09-27,Cosmos,7102
2021-09-27,Ethereum,326254
2021-09-27,Gnosis,21425
2021-09-27,NEAR,14617
2021-09-27,Osmosis,8108
2021-09-27,Polygon,350998
2021-09-27,Solana,87541
2021-09-26,Avalanche,18382
2021-09-26,BSC,893069
2021-09-26,Cosmos,7761
2021-09-26,Ethereum,313428
2021-09-26,Gnosis,14874
2021-09-26,NEAR,17557
2021-09-26,Osmosis,7566
2021-09-26,Polygon,300686
2021-09-26,Solana,74776
2021-09-25,Avalanche,18924
2021-09-25,BSC,832683
2021-09-25,Cosmos,6798
2021-09-25,Ethereum,349723
2021-09-25,Gnosis,14529
2021-09-25,NEAR,18417
2021-09-25,Osmosis,7126
2021-09-25,Polygon,261577
2021-09-25,Solana,70642
2021-09-24,Avalanche,22172
2021-09-24,BSC,980493
2021-09-24,Cosmos,7848
2021-09-24,Ethereum,331822
2021-09-24,Gnosis,32777
2021-09-24,NEAR,13058
2021-09-24,Osmosis,7328
2021-09-24,Polygon,248037
2021-09-24,Solana,94428
2021-09-23,Avalanche,27403
2021-09-23,BSC,1140706
2021-09-23,Cosmos,9670
2021-09-23,Ethereum,359270
2021-09-23,Gnosis,36425
2021-09-23,NEAR,11394
2021-09-23,Osmosis,8258
2021-09-23,Polygon,242710
2021-09-23,Solana,90719
2021-09-22,Avalanche,21480
2021-09-22,BSC,1160589
2021-09-22,Cosmos,8010
2021-09-22,Ethereum,360262
2021-09-22,Gnosis,9597
2021-09-22,NEAR,11822
2021-09-22,Osmosis,7873
2021-09-22,Polygon,207155
2021-09-22,Solana,102416
2021-09-21,Avalanche,17195
2021-09-21,BSC,1033357
2021-09-21,Cosmos,7921
2021-09-21,Ethereum,356891
2021-09-21,Gnosis,18261
2021-09-21,NEAR,11827
2021-09-21,Osmosis,7240
2021-09-21,Polygon,187662
2021-09-21,Solana,90153
2021-09-20,Avalanche,21112
2021-09-20,BSC,1041789
2021-09-20,Cosmos,10244
2021-09-20,Ethereum,324461
2021-09-20,Gnosis,17735
2021-09-20,NEAR,15338
2021-09-20,Osmosis,7688
2021-09-20,Polygon,186091
2021-09-20,Solana,92384
2021-09-19,Avalanche,23396
2021-09-19,BSC,970918
2021-09-19,Cosmos,11387
2021-09-19,Ethereum,347728
2021-09-19,Gnosis,9047
2021-09-19,NEAR,14781
2021-09-19,Osmosis,8140
2021-09-19,Polygon,182637
2021-09-19,Solana,71013
2021-09-18,Avalanche,21930
2021-09-18,BSC,1084195
2021-09-18,Cosmos,10401
2021-09-18,Ethereum,359468
2021-09-18,Gnosis,13696
2021-09-18,NEAR,16700
2021-09-18,Osmosis,7402
2021-09-18,Polygon,183877
2021-09-18,Solana,92099
2021-09-17,Avalanche,21380
2021-09-17,BSC,936905
2021-09-17,Cosmos,8943
2021-09-17,Ethereum,364185
2021-09-17,Gnosis,8973
2021-09-17,NEAR,31732
2021-09-17,Osmosis,7035
2021-09-17,Polygon,191987
2021-09-17,Solana,101811
2021-09-16,Avalanche,22181
2021-09-16,BSC,955362
2021-09-16,Cosmos,7991
2021-09-16,Ethereum,371017
2021-09-16,Gnosis,6575
2021-09-16,NEAR,35864
2021-09-16,Osmosis,7460
2021-09-16,Polygon,189615
2021-09-16,Solana,108112
2021-09-15,Avalanche,18575
2021-09-15,BSC,878865
2021-09-15,Cosmos,8246
2021-09-15,Ethereum,389445
2021-09-15,Gnosis,9699
2021-09-15,NEAR,53307
2021-09-15,Osmosis,7235
2021-09-15,Polygon,191398
2021-09-15,Solana,86704
2021-09-14,Avalanche,19071
2021-09-14,BSC,907367
2021-09-14,Cosmos,9882
2021-09-14,Ethereum,393454
2021-09-14,Gnosis,12587
2021-09-14,NEAR,47760
2021-09-14,Osmosis,7564
2021-09-14,Polygon,175368
2021-09-14,Solana,63307
2021-09-13,Avalanche,17535
2021-09-13,BSC,781943
2021-09-13,Cosmos,12940
2021-09-13,Ethereum,463922
2021-09-13,Gnosis,11798
2021-09-13,NEAR,18253
2021-09-13,Osmosis,8120
2021-09-13,Polygon,141845
2021-09-13,Solana,106235
2021-09-12,Avalanche,24007
2021-09-12,BSC,747124
2021-09-12,Cosmos,11572
2021-09-12,Ethereum,395841
2021-09-12,Gnosis,9706
2021-09-12,NEAR,24815
2021-09-12,Osmosis,7318
2021-09-12,Polygon,146400
2021-09-12,Solana,102282
2021-09-11,Avalanche,19674
2021-09-11,BSC,871502
2021-09-11,Cosmos,8769
2021-09-11,Ethereum,456761
2021-09-11,Gnosis,17108
2021-09-11,NEAR,24573
2021-09-11,Osmosis,6209
2021-09-11,Polygon,148992
2021-09-11,Solana,111132
2021-09-10,Avalanche,12445
2021-09-10,BSC,925441
2021-09-10,Cosmos,8934
2021-09-10,Ethereum,386955
2021-09-10,Gnosis,18084
2021-09-10,NEAR,32245
2021-09-10,Osmosis,6796
2021-09-10,Polygon,159742
2021-09-10,Solana,117405
2021-09-09,Avalanche,13256
2021-09-09,BSC,968960
2021-09-09,Cosmos,9165
2021-09-09,Ethereum,345912
2021-09-09,Gnosis,19302
2021-09-09,NEAR,32870
2021-09-09,Osmosis,7142
2021-09-09,Polygon,144188
2021-09-09,Solana,141440
2021-09-08,Avalanche,13358
2021-09-08,BSC,870018
2021-09-08,Cosmos,6219
2021-09-08,Ethereum,334954
2021-09-08,Gnosis,21989
2021-09-08,NEAR,40216
2021-09-08,Osmosis,5981
2021-09-08,Polygon,145981
2021-09-08,Solana,115666
2021-09-07,Avalanche,12281
2021-09-07,BSC,970696
2021-09-07,Cosmos,6599
2021-09-07,Ethereum,372377
2021-09-07,Gnosis,9927
2021-09-07,NEAR,28761
2021-09-07,Osmosis,6107
2021-09-07,Polygon,140850
2021-09-07,Solana,145870
2021-09-06,Avalanche,11797
2021-09-06,BSC,936997
2021-09-06,Cosmos,6983
2021-09-06,Ethereum,339866
2021-09-06,Gnosis,20703
2021-09-06,NEAR,34389
2021-09-06,Osmosis,6549
2021-09-06,Polygon,141234
2021-09-06,Solana,106045
2021-09-05,Avalanche,10825
2021-09-05,BSC,870698
2021-09-05,Cosmos,6484
2021-09-05,Ethereum,322313
2021-09-05,Gnosis,5925
2021-09-05,NEAR,32143
2021-09-05,Osmosis,6003
2021-09-05,Polygon,137101
2021-09-05,Solana,87679
2021-09-04,Avalanche,14027
2021-09-04,BSC,907288
2021-09-04,Cosmos,6081
2021-09-04,Ethereum,333691
2021-09-04,Gnosis,8309
2021-09-04,NEAR,33172
2021-09-04,Osmosis,5395
2021-09-04,Polygon,150863
2021-09-04,Solana,90070
2021-09-03,Avalanche,14180
2021-09-03,BSC,990625
2021-09-03,Cosmos,6186
2021-09-03,Ethereum,328109
2021-09-03,Gnosis,7503
2021-09-03,NEAR,25631
2021-09-03,Osmosis,5709
2021-09-03,Polygon,166986
2021-09-03,Solana,101925
2021-09-02,Avalanche,15888
2021-09-02,BSC,928429
2021-09-02,Cosmos,6722
2021-09-02,Ethereum,365938
2021-09-02,Gnosis,13541
2021-09-02,NEAR,20594
2021-09-02,Osmosis,6060
2021-09-02,Polygon,150168
2021-09-02,Solana,100026
2021-09-01,Avalanche,14351
2021-09-01,BSC,948424
2021-09-01,Cosmos,7251
2021-09-01,Ethereum,355168
2021-09-01,Gnosis,15709
2021-09-01,NEAR,30427
2021-09-01,Osmosis,5981
2021-09-01,Polygon,140205
2021-09-01,Solana,95188
2021-08-31,Avalanche,13914
2021-08-31,BSC,917268
2021-08-31,Cosmos,8088
2021-08-31,Ethereum,349278
2021-08-31,Gnosis,13174
2021-08-31,NEAR,25141
2021-08-31,Osmosis,6194
2021-08-31,Polygon,139487
2021-08-31,Solana,117821
2021-08-30,Avalanche,16009
2021-08-30,BSC,917793
2021-08-30,Cosmos,6248
2021-08-30,Ethereum,334370
2021-08-30,Gnosis,14892
2021-08-30,NEAR,22619
2021-08-30,Osmosis,5849
2021-08-30,Polygon,132617
2021-08-30,Solana,62081
2021-08-29,Avalanche,15154
2021-08-29,BSC,836592
2021-08-29,Cosmos,5989
2021-08-29,Ethereum,324247
2021-08-29,Gnosis,5452
2021-08-29,NEAR,24516
2021-08-29,Osmosis,5182
2021-08-29,Polygon,122946
2021-08-29,Solana,46344
2021-08-28,Avalanche,17773
2021-08-28,BSC,943257
2021-08-28,Cosmos,5147
2021-08-28,Ethereum,328324
2021-08-28,Gnosis,6727
2021-08-28,NEAR,21238
2021-08-28,Osmosis,4792
2021-08-28,Polygon,121630
2021-08-28,Solana,51565
2021-08-27,Avalanche,18222
2021-08-27,BSC,855586
2021-08-27,Cosmos,5348
2021-08-27,Ethereum,308780
2021-08-27,Gnosis,19181
2021-08-27,NEAR,22362
2021-08-27,Osmosis,5058
2021-08-27,Polygon,127387
2021-08-27,Solana,50894
2021-08-26,Avalanche,16724
2021-08-26,BSC,944530
2021-08-26,Cosmos,4865
2021-08-26,Ethereum,324793
2021-08-26,Gnosis,17027
2021-08-26,NEAR,7891
2021-08-26,Osmosis,5096
2021-08-26,Polygon,127936
2021-08-26,Solana,32993
2021-08-25,Avalanche,19827
2021-08-25,BSC,809106
2021-08-25,Cosmos,4979
2021-08-25,Ethereum,318290
2021-08-25,Gnosis,18412
2021-08-25,NEAR,7456
2021-08-25,Osmosis,5211
2021-08-25,Polygon,120619
2021-08-25,Solana,39826
2021-08-24,Avalanche,14464
2021-08-24,BSC,821047
2021-08-24,Cosmos,5630
2021-08-24,Ethereum,342458
2021-08-24,Gnosis,16300
2021-08-24,NEAR,7178
2021-08-24,Osmosis,5367
2021-08-24,Polygon,122515
2021-08-24,Solana,41208
2021-08-23,Avalanche,13771
2021-08-23,BSC,887997
2021-08-23,Cosmos,6808
2021-08-23,Ethereum,360999
2021-08-23,Gnosis,13115
2021-08-23,NEAR,8278
2021-08-23,Osmosis,5586
2021-08-23,Polygon,134743
2021-08-23,Solana,38934
2021-08-22,Avalanche,9584
2021-08-22,BSC,813121
2021-08-22,Cosmos,6374
2021-08-22,Ethereum,349145
2021-08-22,Gnosis,9707
2021-08-22,NEAR,9029
2021-08-22,Osmosis,5226
2021-08-22,Polygon,120689
2021-08-22,Solana,32751
2021-08-21,Avalanche,14334
2021-08-21,BSC,932513
2021-08-21,Cosmos,7902
2021-08-21,Ethereum,366972
2021-08-21,Gnosis,8945
2021-08-21,NEAR,7273
2021-08-21,Osmosis,5243
2021-08-21,Polygon,118952
2021-08-21,Solana,40263
2021-08-20,Avalanche,8464
2021-08-20,BSC,998938
2021-08-20,Cosmos,7139
2021-08-20,Ethereum,388337
2021-08-20,Gnosis,10882
2021-08-20,NEAR,6286
2021-08-20,Osmosis,5356
2021-08-20,Polygon,116417
2021-08-20,Solana,55086
2021-08-19,Avalanche,9467
2021-08-19,BSC,937397
2021-08-19,Cosmos,7809
2021-08-19,Ethereum,393842
2021-08-19,Gnosis,15582
2021-08-19,NEAR,5916
2021-08-19,Osmosis,5644
2021-08-19,Polygon,110446
2021-08-19,Solana,50298
2021-08-18,Avalanche,3996
2021-08-18,BSC,809968
2021-08-18,Cosmos,5218
2021-08-18,Ethereum,353150
2021-08-18,Gnosis,20469
2021-08-18,NEAR,8596
2021-08-18,Osmosis,5410
2021-08-18,Polygon,115208
2021-08-18,Solana,51487
2021-08-17,Avalanche,3409
2021-08-17,BSC,823174
2021-08-17,Cosmos,5021
2021-08-17,Ethereum,365244
2021-08-17,Gnosis,20997
2021-08-17,NEAR,5487
2021-08-17,Osmosis,5148
2021-08-17,Polygon,117837
2021-08-17,Solana,62963
2021-08-16,Avalanche,3264
2021-08-16,BSC,847734
2021-08-16,Cosmos,5374
2021-08-16,Ethereum,375155
2021-08-16,Gnosis,16127
2021-08-16,NEAR,4397
2021-08-16,Osmosis,5296
2021-08-16,Polygon,121205
2021-08-16,Solana,51488
2021-08-15,Avalanche,1773
2021-08-15,BSC,826625
2021-08-15,Cosmos,4378
2021-08-15,Ethereum,331592
2021-08-15,Gnosis,12106
2021-08-15,NEAR,4321
2021-08-15,Osmosis,4520
2021-08-15,Polygon,118384
2021-08-15,Solana,46133
2021-08-14,Avalanche,1955
2021-08-14,BSC,803652
2021-08-14,Cosmos,4648
2021-08-14,Ethereum,334570
2021-08-14,Gnosis,9751
2021-08-14,NEAR,6942
2021-08-14,Osmosis,4227
2021-08-14,Polygon,110660
2021-08-14,Solana,34576
2021-08-13,Avalanche,2052
2021-08-13,BSC,869248
2021-08-13,Cosmos,4630
2021-08-13,Ethereum,347547
2021-08-13,Gnosis,15923
2021-08-13,NEAR,13688
2021-08-13,Osmosis,4534
2021-08-13,Polygon,122547
2021-08-13,Solana,44476
2021-08-12,Avalanche,1964
2021-08-12,BSC,958195
2021-08-12,Cosmos,3914
2021-08-12,Ethereum,346341
2021-08-12,Gnosis,19075
2021-08-12,NEAR,19734
2021-08-12,Osmosis,4516
2021-08-12,Polygon,115163
2021-08-12,Solana,27263
2021-08-11,Avalanche,3042
2021-08-11,BSC,1165208
2021-08-11,Cosmos,5138
2021-08-11,Ethereum,355853
2021-08-11,Gnosis,14096
2021-08-11,NEAR,15190
2021-08-11,Osmosis,4851
2021-08-11,Polygon,127149
2021-08-11,Solana,42178
2021-08-10,Avalanche,3858
2021-08-10,BSC,969141
2021-08-10,Cosmos,4574
2021-08-10,Ethereum,353047
2021-08-10,Gnosis,11956
2021-08-10,NEAR,13985
2021-08-10,Osmosis,4640
2021-08-10,Polygon,127899
2021-08-10,Solana,29259
2021-08-09,Avalanche,1939
2021-08-09,BSC,945656
2021-08-09,Cosmos,4371
2021-08-09,Ethereum,351156
2021-08-09,Gnosis,14977
2021-08-09,NEAR,11224
2021-08-09,Osmosis,4525
2021-08-09,Polygon,126501
2021-08-09,Solana,21932
2021-08-08,Avalanche,1348
2021-08-08,BSC,943046
2021-08-08,Cosmos,3930
2021-08-08,Ethereum,357238
2021-08-08,Gnosis,12572
2021-08-08,NEAR,13676
2021-08-08,Osmosis,4119
2021-08-08,Polygon,146237
2021-08-08,Solana,16463
2021-08-07,Avalanche,1536
2021-08-07,BSC,937931
2021-08-07,Cosmos,4703
2021-08-07,Ethereum,354888
2021-08-07,Gnosis,10222
2021-08-07,NEAR,12437
2021-08-07,Osmosis,4052
2021-08-07,Polygon,120998
2021-08-07,Solana,19637
2021-08-06,Avalanche,1546
2021-08-06,BSC,927845
2021-08-06,Cosmos,4289
2021-08-06,Ethereum,371433
2021-08-06,Gnosis,73130
2021-08-06,NEAR,10013
2021-08-06,Osmosis,4274
2021-08-06,Polygon,116988
2021-08-06,Solana,19536
2021-08-05,Avalanche,1578
2021-08-05,BSC,923870
2021-08-05,Cosmos,3785
2021-08-05,Ethereum,343928
2021-08-05,Gnosis,82080
2021-08-05,NEAR,9343
2021-08-05,Osmosis,4232
2021-08-05,Polygon,118886
2021-08-05,Solana,21614
2021-08-04,Avalanche,1735
2021-08-04,BSC,924108
2021-08-04,Cosmos,3916
2021-08-04,Ethereum,369794
2021-08-04,Gnosis,105872
2021-08-04,NEAR,8638
2021-08-04,Osmosis,4344
2021-08-04,Polygon,140110
2021-08-04,Solana,21164
2021-08-03,Avalanche,1652
2021-08-03,BSC,928066
2021-08-03,Cosmos,3432
2021-08-03,Ethereum,371551
2021-08-03,Gnosis,33074
2021-08-03,NEAR,8330
2021-08-03,Osmosis,4202
2021-08-03,Polygon,144236
2021-08-03,Solana,28317
2021-08-02,Avalanche,1762
2021-08-02,BSC,888237
2021-08-02,Cosmos,3609
2021-08-02,Ethereum,419208
2021-08-02,Gnosis,20489
2021-08-02,NEAR,8805
2021-08-02,Osmosis,4336
2021-08-02,Polygon,126196
2021-08-02,Solana,40832
2021-08-01,Avalanche,1635
2021-08-01,BSC,850159
2021-08-01,Cosmos,4590
2021-08-01,Ethereum,377130
2021-08-01,Gnosis,16570
2021-08-01,NEAR,8433
2021-08-01,Osmosis,4333
2021-08-01,Polygon,166663
2021-08-01,Solana,16009
2021-07-31,Avalanche,1579
2021-07-31,BSC,854498
2021-07-31,Cosmos,4054
2021-07-31,Ethereum,392366
2021-07-31,Gnosis,9286
2021-07-31,NEAR,9500
2021-07-31,Osmosis,4052
2021-07-31,Polygon,122749
2021-07-31,Solana,15898
2021-07-30,Avalanche,1896
2021-07-30,BSC,850079
2021-07-30,Cosmos,3753
2021-07-30,Ethereum,403486
2021-07-30,Gnosis,8559
2021-07-30,NEAR,8887
2021-07-30,Osmosis,4130
2021-07-30,Polygon,113176
2021-07-30,Solana,16845
2021-07-29,Avalanche,2230
2021-07-29,BSC,812077
2021-07-29,Cosmos,3563
2021-07-29,Ethereum,409387
2021-07-29,Gnosis,10151
2021-07-29,NEAR,8076
2021-07-29,Osmosis,4142
2021-07-29,Polygon,158779
2021-07-29,Solana,15355
2021-07-28,Avalanche,1678
2021-07-28,BSC,804480
2021-07-28,Cosmos,3842
2021-07-28,Ethereum,405748
2021-07-28,Gnosis,11069
2021-07-28,NEAR,7642
2021-07-28,Osmosis,4204
2021-07-28,Polygon,117126
2021-07-28,Solana,13187
2021-07-27,Avalanche,1722
2021-07-27,BSC,779397
2021-07-27,Cosmos,3441
2021-07-27,Ethereum,400983
2021-07-27,Gnosis,8125
2021-07-27,NEAR,6767
2021-07-27,Osmosis,4249
2021-07-27,Polygon,97898
2021-07-27,Solana,13625
2021-07-26,Avalanche,2251
2021-07-26,BSC,805010
2021-07-26,Cosmos,4596
2021-07-26,Ethereum,389330
2021-07-26,Gnosis,10570
2021-07-26,NEAR,7424
2021-07-26,Osmosis,4470
2021-07-26,Polygon,103043
2021-07-26,Solana,20251
2021-07-25,Avalanche,1313
2021-07-25,BSC,708245
2021-07-25,Cosmos,3492
2021-07-25,Ethereum,359388
2021-07-25,Gnosis,11889
2021-07-25,NEAR,5742
2021-07-25,Osmosis,3927
2021-07-25,Polygon,92945
2021-07-25,Solana,12924
2021-07-24,Avalanche,1389
2021-07-24,BSC,647476
2021-07-24,Cosmos,3729
2021-07-24,Ethereum,406567
2021-07-24,Gnosis,10228
2021-07-24,NEAR,5668
2021-07-24,Osmosis,3688
2021-07-24,Polygon,101216
2021-07-24,Solana,11666
2021-07-23,Avalanche,1357
2021-07-23,BSC,628194
2021-07-23,Cosmos,3696
2021-07-23,Ethereum,384649
2021-07-23,Gnosis,21218
2021-07-23,NEAR,5895
2021-07-23,Osmosis,3927
2021-07-23,Polygon,105899
2021-07-23,Solana,12247
2021-07-22,Avalanche,1416
2021-07-22,BSC,565810
2021-07-22,Cosmos,3797
2021-07-22,Ethereum,375206
2021-07-22,Gnosis,12542
2021-07-22,NEAR,6296
2021-07-22,Osmosis,4186
2021-07-22,Polygon,110364
2021-07-22,Solana,12531
2021-07-21,Avalanche,1587
2021-07-21,BSC,539507
2021-07-21,Cosmos,3793
2021-07-21,Ethereum,377926
2021-07-21,Gnosis,11900
2021-07-21,NEAR,4413
2021-07-21,Osmosis,4134
2021-07-21,Polygon,105422
2021-07-21,Solana,12602
2021-07-20,Avalanche,1438
2021-07-20,BSC,532912
2021-07-20,Cosmos,3771
2021-07-20,Ethereum,365797
2021-07-20,Gnosis,9430
2021-07-20,NEAR,3922
2021-07-20,Osmosis,3960
2021-07-20,Polygon,101852
2021-07-20,Solana,12089
2021-07-19,Avalanche,1693
2021-07-19,BSC,535060
2021-07-19,Cosmos,3567
2021-07-19,Ethereum,358485
2021-07-19,Gnosis,7014
2021-07-19,NEAR,4377
2021-07-19,Osmosis,4100
2021-07-19,Polygon,110784
2021-07-19,Solana,14386
2021-07-18,Avalanche,1469
2021-07-18,BSC,495110
2021-07-18,Cosmos,3359
2021-07-18,Ethereum,340140
2021-07-18,Gnosis,5001
2021-07-18,NEAR,4291
2021-07-18,Osmosis,3966
2021-07-18,Polygon,93176
2021-07-18,Solana,10345
2021-07-17,Avalanche,1432
2021-07-17,BSC,500030
2021-07-17,Cosmos,3032
2021-07-17,Ethereum,352022
2021-07-17,Gnosis,5468
2021-07-17,NEAR,5781
2021-07-17,Osmosis,3478
2021-07-17,Polygon,92559
2021-07-17,Solana,10771
2021-07-16,Avalanche,1786
2021-07-16,BSC,522062
2021-07-16,Cosmos,3703
2021-07-16,Ethereum,355262
2021-07-16,Gnosis,6806
2021-07-16,NEAR,4860
2021-07-16,Osmosis,4097
2021-07-16,Polygon,93326
2021-07-16,Solana,12876
2021-07-15,Avalanche,2082
2021-07-15,BSC,549606
2021-07-15,Cosmos,3686
2021-07-15,Ethereum,367453
2021-07-15,Gnosis,9482
2021-07-15,NEAR,4997
2021-07-15,Osmosis,4058
2021-07-15,Polygon,92986
2021-07-15,Solana,12793
2021-07-14,Avalanche,1578
2021-07-14,BSC,534518
2021-07-14,Cosmos,3818
2021-07-14,Ethereum,353544
2021-07-14,Gnosis,10962
2021-07-14,NEAR,8614
2021-07-14,Osmosis,4105
2021-07-14,Polygon,91561
2021-07-14,Solana,12367
2021-07-13,Avalanche,1668
2021-07-13,BSC,510686
2021-07-13,Cosmos,3632
2021-07-13,Ethereum,345825
2021-07-13,Gnosis,12711
2021-07-13,NEAR,4585
2021-07-13,Osmosis,4330
2021-07-13,Polygon,101626
2021-07-13,Solana,15657
2021-07-12,Avalanche,1946
2021-07-12,BSC,559767
2021-07-12,Cosmos,4197
2021-07-12,Ethereum,352326
2021-07-12,Gnosis,22664
2021-07-12,NEAR,3604
2021-07-12,Osmosis,4600
2021-07-12,Polygon,124229
2021-07-12,Solana,13765
2021-07-11,Avalanche,1510
2021-07-11,BSC,470025
2021-07-11,Cosmos,4307
2021-07-11,Ethereum,341222
2021-07-11,Gnosis,23163
2021-07-11,NEAR,3678
2021-07-11,Osmosis,4146
2021-07-11,Polygon,86062
2021-07-11,Solana,12722
2021-07-10,Avalanche,1486
2021-07-10,BSC,477326
2021-07-10,Cosmos,3821
2021-07-10,Ethereum,340868
2021-07-10,Gnosis,7481
2021-07-10,NEAR,4969
2021-07-10,Osmosis,3962
2021-07-10,Polygon,88250
2021-07-10,Solana,17648
2021-07-09,Avalanche,1708
2021-07-09,BSC,519029
2021-07-09,Cosmos,3800
2021-07-09,Ethereum,366038
2021-07-09,Gnosis,19642
2021-07-09,NEAR,3681
2021-07-09,Osmosis,4085
2021-07-09,Polygon,108889
2021-07-09,Solana,14927
2021-07-08,Avalanche,1827
2021-07-08,BSC,514715
2021-07-08,Cosmos,3742
2021-07-08,Ethereum,366168
2021-07-08,Gnosis,27948
2021-07-08,NEAR,5133
2021-07-08,Osmosis,4336
2021-07-08,Polygon,83404
2021-07-08,Solana,18965
2021-07-07,Avalanche,1941
2021-07-07,BSC,572860
2021-07-07,Cosmos,4134
2021-07-07,Ethereum,372078
2021-07-07,Gnosis,17307
2021-07-07,NEAR,4649
2021-07-07,Osmosis,4610
2021-07-07,Polygon,91140
2021-07-07,Solana,21048
2021-07-06,Avalanche,2014
2021-07-06,BSC,579427
2021-07-06,Cosmos,4437
2021-07-06,Ethereum,363949
2021-07-06,Gnosis,16391
2021-07-06,NEAR,4696
2021-07-06,Osmosis,4654
2021-07-06,Polygon,102895
2021-07-06,Solana,30232
2021-07-05,Avalanche,1816
2021-07-05,BSC,553903
2021-07-05,Cosmos,4553
2021-07-05,Ethereum,369954
2021-07-05,Gnosis,16007
2021-07-05,NEAR,4528
2021-07-05,Osmosis,4704
2021-07-05,Polygon,111148
2021-07-05,Solana,32265
2021-07-04,Avalanche,1852
2021-07-04,BSC,556379
