Date,Blockchain,DEX,Values
2022-02-19,Ethereum,Curve,787
2022-02-19,Ethereum,Sushi,7145
2022-02-19,Ethereum,Synthetix,7
2022-02-19,Ethereum,Uniswap,68660
2022-02-18,Ethereum,Balancer,667
2022-02-18,Ethereum,Curve,883
2022-02-18,Ethereum,Sushi,7015
2022-02-18,Ethereum,Synthetix,8
2022-02-18,Ethereum,Uniswap,81109
2022-02-17,Ethereum,Balancer,1318
2022-02-17,Ethereum,Curve,1010
2022-02-17,Ethereum,Sushi,8817
2022-02-17,Ethereum,Synthetix,11
2022-02-17,Ethereum,Uniswap,82813
2022-02-16,Ethereum,Balancer,1176
2022-02-16,Ethereum,Curve,842
2022-02-16,Ethereum,Sushi,7585
2022-02-16,Ethereum,Synthetix,7
2022-02-16,Ethereum,Uniswap,80913
2022-02-15,Ethereum,Balancer,1207
2022-02-15,Ethereum,Curve,905
2022-02-15,Ethereum,Sushi,9009
2022-02-15,Ethereum,Synthetix,22
2022-02-15,Ethereum,Uniswap,77143
2022-02-14,Ethereum,Balancer,1475
2022-02-14,Ethereum,Curve,993
2022-02-14,Ethereum,Sushi,8346
2022-02-14,Ethereum,Synthetix,23
2022-02-14,Ethereum,Uniswap,67621
2022-02-13,Ethereum,Balancer,1135
2022-02-13,Ethereum,Curve,891
2022-02-13,Ethereum,Sushi,8241
2022-02-13,Ethereum,Synthetix,5
2022-02-13,Ethereum,Uniswap,71065
2022-02-12,Ethereum,Balancer,973
2022-02-12,Ethereum,Curve,921
2022-02-12,Ethereum,Sushi,8894
2022-02-12,Ethereum,Synthetix,17
2022-02-12,Ethereum,Uniswap,81447
2022-02-11,Ethereum,Balancer,872
2022-02-11,Ethereum,Curve,1137
2022-02-11,Ethereum,Sushi,10125
2022-02-11,Ethereum,Synthetix,29
2022-02-11,Ethereum,Uniswap,83355
2022-02-10,Ethereum,Balancer,1097
2022-02-10,Ethereum,Curve,1101
2022-02-10,Ethereum,Sushi,9743
2022-02-10,Ethereum,Synthetix,26
2022-02-10,Ethereum,Uniswap,78330
2022-02-09,Ethereum,Balancer,720
2022-02-09,Ethereum,Curve,990
2022-02-09,Ethereum,Sushi,9142
2022-02-09,Ethereum,Synthetix,21
2022-02-09,Ethereum,Uniswap,88377
2022-02-08,Ethereum,Balancer,807
2022-02-08,Ethereum,Curve,1073
2022-02-08,Ethereum,Sushi,10762
2022-02-08,Ethereum,Synthetix,25
2022-02-08,Ethereum,Uniswap,79891
2022-02-07,Ethereum,Balancer,596
2022-02-07,Ethereum,Curve,807
2022-02-07,Ethereum,Sushi,8916
2022-02-07,Ethereum,Synthetix,41
2022-02-07,Ethereum,Uniswap,71934
2022-02-06,Ethereum,Balancer,669
2022-02-06,Ethereum,Curve,897
2022-02-06,Ethereum,Sushi,9331
2022-02-06,Ethereum,Synthetix,10
2022-02-06,Ethereum,Uniswap,70925
2022-02-05,Ethereum,Balancer,782
2022-02-05,Ethereum,Curve,775
2022-02-05,Ethereum,Sushi,10158
2022-02-05,Ethereum,Synthetix,6
2022-02-05,Ethereum,Uniswap,65685
2022-02-04,Ethereum,Balancer,858
2022-02-04,Ethereum,Curve,995
2022-02-04,Ethereum,Sushi,11055
2022-02-04,Ethereum,Synthetix,22
2022-02-04,Ethereum,Uniswap,73218
2022-02-03,Ethereum,Balancer,639
2022-02-03,Ethereum,Curve,981
2022-02-03,Ethereum,Sushi,9930
2022-02-03,Ethereum,Synthetix,19
2022-02-03,Ethereum,Uniswap,60673
2022-02-02,Ethereum,Balancer,644
2022-02-02,Ethereum,Curve,994
2022-02-02,Ethereum,Sushi,8793
2022-02-02,Ethereum,Synthetix,21
2022-02-02,Ethereum,Uniswap,65595
2022-02-01,Ethereum,Balancer,619
2022-02-01,Ethereum,Curve,921
2022-02-01,Ethereum,Sushi,9390
2022-02-01,Ethereum,Synthetix,26
2022-02-01,Ethereum,Uniswap,59647
2022-01-31,Ethereum,Balancer,1153
2022-01-31,Ethereum,Curve,1010
2022-01-31,Ethereum,Sushi,11743
2022-01-31,Ethereum,Synthetix,32
2022-01-31,Ethereum,Uniswap,54251
2022-01-30,Ethereum,Balancer,1115
2022-01-30,Ethereum,Curve,1119
2022-01-30,Ethereum,Sushi,12428
2022-01-30,Ethereum,Synthetix,8
2022-01-30,Ethereum,Uniswap,52680
2022-01-29,Ethereum,Balancer,692
2022-01-29,Ethereum,Curve,1423
2022-01-29,Ethereum,Sushi,10812
2022-01-29,Ethereum,Synthetix,34
2022-01-29,Ethereum,Uniswap,57524
2022-01-28,Ethereum,Balancer,1294
2022-01-28,Ethereum,Curve,3698
2022-01-28,Ethereum,Sushi,11549
2022-01-28,Ethereum,Synthetix,17
2022-01-28,Ethereum,Uniswap,58611
2022-01-27,Ethereum,Balancer,1066
2022-01-27,Ethereum,Curve,3497
2022-01-27,Ethereum,Sushi,15265
2022-01-27,Ethereum,Synthetix,34
2022-01-27,Ethereum,Uniswap,58435
2022-01-26,Ethereum,Balancer,1193
2022-01-26,Ethereum,Curve,1923
2022-01-26,Ethereum,Sushi,14118
2022-01-26,Ethereum,Synthetix,26
2022-01-26,Ethereum,Uniswap,71166
2022-01-25,Ethereum,Balancer,860
2022-01-25,Ethereum,Curve,1384
2022-01-25,Ethereum,Sushi,13576
2022-01-25,Ethereum,Synthetix,11
2022-01-25,Ethereum,Uniswap,65518
2022-01-24,Ethereum,Balancer,5240
2022-01-24,Ethereum,Curve,2231
2022-01-24,Ethereum,Sushi,16517
2022-01-24,Ethereum,Synthetix,49
2022-01-24,Ethereum,Uniswap,72933
2022-01-23,Ethereum,Balancer,2928
2022-01-23,Ethereum,Curve,1328
2022-01-23,Ethereum,Sushi,11785
2022-01-23,Ethereum,Synthetix,10
2022-01-23,Ethereum,Uniswap,62516
2022-01-22,Ethereum,Balancer,4651
2022-01-22,Ethereum,Curve,3513
2022-01-22,Ethereum,Sushi,18101
2022-01-22,Ethereum,Synthetix,19
2022-01-22,Ethereum,Uniswap,87544
2022-01-21,Ethereum,Balancer,2769
2022-01-21,Ethereum,Curve,2625
2022-01-21,Ethereum,Sushi,16030
2022-01-21,Ethereum,Synthetix,22
2022-01-21,Ethereum,Uniswap,88856
2022-01-20,Ethereum,Balancer,2010
2022-01-20,Ethereum,Curve,1112
2022-01-20,Ethereum,Sushi,12796
2022-01-20,Ethereum,Synthetix,15
2022-01-20,Ethereum,Uniswap,80990
2022-01-19,Ethereum,Balancer,1237
2022-01-19,Ethereum,Curve,1336
2022-01-19,Ethereum,Sushi,12160
2022-01-19,Ethereum,Synthetix,14
2022-01-19,Ethereum,Uniswap,75678
2022-01-18,Ethereum,Balancer,1022
2022-01-18,Ethereum,Curve,1145
2022-01-18,Ethereum,Sushi,12756
2022-01-18,Ethereum,Synthetix,7
2022-01-18,Ethereum,Uniswap,70488
2022-01-17,Ethereum,Balancer,1001
2022-01-17,Ethereum,Curve,1033
2022-01-17,Ethereum,Sushi,15963
2022-01-17,Ethereum,Synthetix,22
2022-01-17,Ethereum,Uniswap,70343
2022-01-16,Ethereum,Balancer,594
2022-01-16,Ethereum,Curve,817
2022-01-16,Ethereum,Sushi,11699
2022-01-16,Ethereum,Synthetix,4
2022-01-16,Ethereum,Uniswap,63128
2022-01-15,Ethereum,Balancer,568
2022-01-15,Ethereum,Curve,706
2022-01-15,Ethereum,Sushi,10518
2022-01-15,Ethereum,Synthetix,4
2022-01-15,Ethereum,Uniswap,62660
2022-01-14,Ethereum,Balancer,500
2022-01-14,Ethereum,Curve,732
2022-01-14,Ethereum,Sushi,11637
2022-01-14,Ethereum,Synthetix,4
2022-01-14,Ethereum,Uniswap,68461
2022-01-13,Ethereum,Balancer,578
2022-01-13,Ethereum,Curve,897
2022-01-13,Ethereum,Sushi,11974
2022-01-13,Ethereum,Synthetix,16
2022-01-13,Ethereum,Uniswap,67508
2022-01-12,Ethereum,Balancer,579
2022-01-12,Ethereum,Curve,844
2022-01-12,Ethereum,Sushi,14554
2022-01-12,Ethereum,Synthetix,13
2022-01-12,Ethereum,Uniswap,74764
2022-01-11,Ethereum,Balancer,485
2022-01-11,Ethereum,Curve,870
2022-01-11,Ethereum,Sushi,13685
2022-01-11,Ethereum,Synthetix,19
2022-01-11,Ethereum,Uniswap,80177
2022-01-10,Ethereum,Balancer,679
2022-01-10,Ethereum,Curve,985
2022-01-10,Ethereum,Sushi,12989
2022-01-10,Ethereum,Synthetix,11
2022-01-10,Ethereum,Uniswap,88638
2022-01-09,Ethereum,Balancer,670
2022-01-09,Ethereum,Curve,728
2022-01-09,Ethereum,Sushi,10211
2022-01-09,Ethereum,Synthetix,6
2022-01-09,Ethereum,Uniswap,53233
2022-01-08,Ethereum,Balancer,1184
2022-01-08,Ethereum,Curve,1372
2022-01-08,Ethereum,Sushi,13540
2022-01-08,Ethereum,Synthetix,4
2022-01-08,Ethereum,Uniswap,71313
2022-01-07,Ethereum,Balancer,1509
2022-01-07,Ethereum,Curve,1695
2022-01-07,Ethereum,Sushi,15641
2022-01-07,Ethereum,Synthetix,17
2022-01-07,Ethereum,Uniswap,78027
2022-01-06,Ethereum,Balancer,1122
2022-01-06,Ethereum,Curve,1582
2022-01-06,Ethereum,Sushi,16603
2022-01-06,Ethereum,Synthetix,18
2022-01-06,Ethereum,Uniswap,80088
2022-01-05,Ethereum,Balancer,1142
2022-01-05,Ethereum,Curve,1345
2022-01-05,Ethereum,Sushi,18648
2022-01-05,Ethereum,Synthetix,18
2022-01-05,Ethereum,Uniswap,88518
2022-01-04,Ethereum,Balancer,871
2022-01-04,Ethereum,Curve,1137
2022-01-04,Ethereum,Sushi,15750
2022-01-04,Ethereum,Synthetix,18
2022-01-04,Ethereum,Uniswap,80941
2022-01-03,Ethereum,Balancer,1561
2022-01-03,Ethereum,Curve,1201
2022-01-03,Ethereum,Sushi,16228
2022-01-03,Ethereum,Synthetix,16
2022-01-03,Ethereum,Uniswap,84436
2022-01-02,Ethereum,Balancer,988
2022-01-02,Ethereum,Curve,1086
2022-01-02,Ethereum,Sushi,13591
2022-01-02,Ethereum,Synthetix,5
2022-01-02,Ethereum,Uniswap,84066
2022-01-01,Ethereum,Balancer,1082
2022-01-01,Ethereum,Curve,1423
2022-01-01,Ethereum,Sushi,16618
2022-01-01,Ethereum,Synthetix,5
2022-01-01,Ethereum,Uniswap,79650
2021-12-31,Ethereum,Balancer,3765
2021-12-31,Ethereum,Curve,1141
2021-12-31,Ethereum,Sushi,17872
2021-12-31,Ethereum,Synthetix,10
2021-12-31,Ethereum,Uniswap,98442
2021-12-30,Ethereum,Balancer,2288
2021-12-30,Ethereum,Curve,1100
2021-12-30,Ethereum,Sushi,15912
2021-12-30,Ethereum,Synthetix,17
2021-12-30,Ethereum,Uniswap,84468
2021-12-29,Ethereum,Balancer,1400
2021-12-29,Ethereum,Curve,828
2021-12-29,Ethereum,Sushi,19768
2021-12-29,Ethereum,Synthetix,8
2021-12-29,Ethereum,Uniswap,107392
2021-12-28,Ethereum,Balancer,1395
2021-12-28,Ethereum,Curve,930
2021-12-28,Ethereum,Sushi,17432
2021-12-28,Ethereum,Synthetix,13
2021-12-28,Ethereum,Uniswap,94289
2021-12-27,Ethereum,Balancer,1024
2021-12-27,Ethereum,Curve,927
2021-12-27,Ethereum,Sushi,18160
2021-12-27,Ethereum,Synthetix,14
2021-12-27,Ethereum,Uniswap,97331
2021-12-26,Ethereum,Balancer,1345
2021-12-26,Ethereum,Curve,818
2021-12-26,Ethereum,Sushi,20789
2021-12-26,Ethereum,Synthetix,27
2021-12-26,Ethereum,Uniswap,96593
2021-12-25,Ethereum,Balancer,634
2021-12-25,Ethereum,Curve,772
2021-12-25,Ethereum,Sushi,30574
2021-12-25,Ethereum,Synthetix,4
2021-12-25,Ethereum,Uniswap,130218
2021-12-24,Ethereum,Balancer,956
2021-12-24,Ethereum,Curve,1056
2021-12-24,Ethereum,Sushi,21668
2021-12-24,Ethereum,Synthetix,9
2021-12-24,Ethereum,Uniswap,98621
2021-12-23,Ethereum,Balancer,1171
2021-12-23,Ethereum,Curve,1108
2021-12-23,Ethereum,Sushi,15875
2021-12-23,Ethereum,Synthetix,17
2021-12-23,Ethereum,Uniswap,91276
2021-12-22,Ethereum,Balancer,1130
2021-12-22,Ethereum,Curve,1028
2021-12-22,Ethereum,Sushi,15076
2021-12-22,Ethereum,Synthetix,17
2021-12-22,Ethereum,Uniswap,91612
2021-12-21,Ethereum,Balancer,1018
2021-12-21,Ethereum,Curve,1342
2021-12-21,Ethereum,Sushi,15177
2021-12-21,Ethereum,Synthetix,12
2021-12-21,Ethereum,Uniswap,99034
2021-12-20,Ethereum,Balancer,3419
2021-12-20,Ethereum,Curve,1147
2021-12-20,Ethereum,Sushi,13967
2021-12-20,Ethereum,Synthetix,20
2021-12-20,Ethereum,Uniswap,103313
2021-12-19,Ethereum,Balancer,2794
2021-12-19,Ethereum,Curve,941
2021-12-19,Ethereum,Sushi,14803
2021-12-19,Ethereum,Synthetix,16
2021-12-19,Ethereum,Uniswap,98702
2021-12-18,Ethereum,Balancer,2209
2021-12-18,Ethereum,Curve,1577
2021-12-18,Ethereum,Sushi,15737
2021-12-18,Ethereum,Synthetix,9
2021-12-18,Ethereum,Uniswap,87840
2021-12-17,Ethereum,Balancer,2624
2021-12-17,Ethereum,Curve,1231
2021-12-17,Ethereum,Sushi,13861
2021-12-17,Ethereum,Synthetix,24
2021-12-17,Ethereum,Uniswap,87866
2021-12-16,Ethereum,Balancer,2418
2021-12-16,Ethereum,Curve,743
2021-12-16,Ethereum,Sushi,11204
2021-12-16,Ethereum,Synthetix,20
2021-12-16,Ethereum,Uniswap,76211
2021-12-15,Ethereum,Balancer,2493
2021-12-15,Ethereum,Curve,1055
2021-12-15,Ethereum,Sushi,16612
2021-12-15,Ethereum,Synthetix,14
2021-12-15,Ethereum,Uniswap,87767
2021-12-14,Ethereum,Balancer,1855
2021-12-14,Ethereum,Curve,1103
2021-12-14,Ethereum,Sushi,14117
2021-12-14,Ethereum,Synthetix,24
2021-12-14,Ethereum,Uniswap,83606
2021-12-13,Ethereum,Balancer,1901
2021-12-13,Ethereum,Curve,1058
2021-12-13,Ethereum,Sushi,13165
2021-12-13,Ethereum,Synthetix,27
2021-12-13,Ethereum,Uniswap,86475
2021-12-12,Ethereum,Balancer,1996
2021-12-12,Ethereum,Curve,738
2021-12-12,Ethereum,Sushi,11556
2021-12-12,Ethereum,Synthetix,14
2021-12-12,Ethereum,Uniswap,82689
2021-12-11,Ethereum,Balancer,3858
2021-12-11,Ethereum,Curve,945
2021-12-11,Ethereum,Sushi,11918
2021-12-11,Ethereum,Synthetix,7
2021-12-11,Ethereum,Uniswap,100283
2021-12-10,Ethereum,Balancer,3961
2021-12-10,Ethereum,Curve,1153
2021-12-10,Ethereum,Sushi,14010
2021-12-10,Ethereum,Synthetix,37
2021-12-10,Ethereum,Uniswap,105779
2021-12-09,Ethereum,Balancer,2576
2021-12-09,Ethereum,Curve,1282
2021-12-09,Ethereum,Sushi,13838
2021-12-09,Ethereum,Synthetix,7
2021-12-09,Ethereum,Uniswap,100167
2021-12-08,Ethereum,Balancer,2350
2021-12-08,Ethereum,Curve,1043
2021-12-08,Ethereum,Sushi,14575
2021-12-08,Ethereum,Synthetix,40
2021-12-08,Ethereum,Uniswap,86498
2021-12-07,Ethereum,Balancer,3156
2021-12-07,Ethereum,Curve,825
2021-12-07,Ethereum,Sushi,13764
2021-12-07,Ethereum,Synthetix,21
2021-12-07,Ethereum,Uniswap,85898
2021-12-06,Ethereum,Balancer,2368
2021-12-06,Ethereum,Curve,1274
2021-12-06,Ethereum,Sushi,15760
2021-12-06,Ethereum,Synthetix,29
2021-12-06,Ethereum,Uniswap,100308
2021-12-05,Ethereum,Balancer,2249
2021-12-05,Ethereum,Curve,1314
2021-12-05,Ethereum,Sushi,12862
2021-12-05,Ethereum,Synthetix,16
2021-12-05,Ethereum,Uniswap,84938
2021-12-04,Ethereum,Balancer,5988
2021-12-04,Ethereum,Curve,1660
2021-12-04,Ethereum,Sushi,18557
2021-12-04,Ethereum,Synthetix,9
2021-12-04,Ethereum,Uniswap,98087
2021-12-03,Ethereum,Balancer,4269
2021-12-03,Ethereum,Curve,1168
2021-12-03,Ethereum,Sushi,14369
2021-12-03,Ethereum,Synthetix,20
2021-12-03,Ethereum,Uniswap,95547
2021-12-02,Ethereum,Balancer,3539
2021-12-02,Ethereum,Curve,1080
2021-12-02,Ethereum,Sushi,14742
2021-12-02,Ethereum,Synthetix,19
2021-12-02,Ethereum,Uniswap,94895
2021-12-01,Ethereum,Balancer,3591
2021-12-01,Ethereum,Curve,928
2021-12-01,Ethereum,Sushi,12860
2021-12-01,Ethereum,Synthetix,17
2021-12-01,Ethereum,Uniswap,92607
2021-11-30,Ethereum,Balancer,1014
2021-11-30,Ethereum,Curve,1413
2021-11-30,Ethereum,Sushi,14420
2021-11-30,Ethereum,Synthetix,16
2021-11-30,Ethereum,Uniswap,97973
2021-11-29,Ethereum,Balancer,823
2021-11-29,Ethereum,Curve,691
2021-11-29,Ethereum,Sushi,16193
2021-11-29,Ethereum,Synthetix,26
2021-11-29,Ethereum,Uniswap,99855
2021-11-28,Ethereum,Balancer,1189
2021-11-28,Ethereum,Curve,1005
2021-11-28,Ethereum,Sushi,16705
2021-11-28,Ethereum,Synthetix,10
2021-11-28,Ethereum,Uniswap,98482
2021-11-27,Ethereum,Balancer,1297
2021-11-27,Ethereum,Curve,749
2021-11-27,Ethereum,Sushi,15961
2021-11-27,Ethereum,Synthetix,14
2021-11-27,Ethereum,Uniswap,112852
2021-11-26,Ethereum,Balancer,3247
2021-11-26,Ethereum,Curve,1483
2021-11-26,Ethereum,Sushi,18816
2021-11-26,Ethereum,Synthetix,17
2021-11-26,Ethereum,Uniswap,122318
2021-11-25,Ethereum,Balancer,2729
2021-11-25,Ethereum,Curve,884
2021-11-25,Ethereum,Sushi,18136
2021-11-25,Ethereum,Synthetix,20
2021-11-25,Ethereum,Uniswap,127871
2021-11-24,Ethereum,Balancer,1869
2021-11-24,Ethereum,Curve,1236
2021-11-24,Ethereum,Sushi,19428
2021-11-24,Ethereum,Synthetix,24
2021-11-24,Ethereum,Uniswap,121970
2021-11-23,Ethereum,Balancer,1960
2021-11-23,Ethereum,Curve,864
2021-11-23,Ethereum,Sushi,17901
2021-11-23,Ethereum,Synthetix,26
2021-11-23,Ethereum,Uniswap,110391
2021-11-22,Ethereum,Balancer,972
2021-11-22,Ethereum,Curve,898
2021-11-22,Ethereum,Sushi,15149
2021-11-22,Ethereum,Synthetix,24
2021-11-22,Ethereum,Uniswap,105547
2021-11-21,Ethereum,Balancer,1217
2021-11-21,Ethereum,Curve,678
2021-11-21,Ethereum,Sushi,14401
2021-11-21,Ethereum,Synthetix,27
2021-11-21,Ethereum,Uniswap,122437
2021-11-20,Ethereum,Balancer,1317
2021-11-20,Ethereum,Curve,630
2021-11-20,Ethereum,Sushi,15755
2021-11-20,Ethereum,Synthetix,26
2021-11-20,Ethereum,Uniswap,118969
2021-11-19,Ethereum,Balancer,1279
2021-11-19,Ethereum,Curve,853
2021-11-19,Ethereum,Sushi,16297
2021-11-19,Ethereum,Synthetix,19
2021-11-19,Ethereum,Uniswap,117730
2021-11-18,Ethereum,Balancer,3040
2021-11-18,Ethereum,Curve,1207
2021-11-18,Ethereum,Sushi,18530
2021-11-18,Ethereum,Synthetix,27
2021-11-18,Ethereum,Uniswap,125479
2021-11-17,Ethereum,Balancer,1981
2021-11-17,Ethereum,Curve,1095
2021-11-17,Ethereum,Sushi,16449
2021-11-17,Ethereum,Synthetix,28
2021-11-17,Ethereum,Uniswap,110566
2021-11-16,Ethereum,Balancer,2031
2021-11-16,Ethereum,Curve,1262
2021-11-16,Ethereum,Sushi,17228
2021-11-16,Ethereum,Synthetix,26
2021-11-16,Ethereum,Uniswap,116880
2021-11-15,Ethereum,Balancer,2155
2021-11-15,Ethereum,Curve,682
2021-11-15,Ethereum,Sushi,15847
2021-11-15,Ethereum,Synthetix,19
2021-11-15,Ethereum,Uniswap,120051
2021-11-14,Ethereum,Balancer,1306
2021-11-14,Ethereum,Curve,742
2021-11-14,Ethereum,Sushi,16137
2021-11-14,Ethereum,Synthetix,20
2021-11-14,Ethereum,Uniswap,139273
2021-11-13,Ethereum,Balancer,1630
2021-11-13,Ethereum,Curve,896
2021-11-13,Ethereum,Sushi,20015
2021-11-13,Ethereum,Synthetix,22
2021-11-13,Ethereum,Uniswap,145285
2021-11-12,Ethereum,Balancer,1677
2021-11-12,Ethereum,Curve,917
2021-11-12,Ethereum,Sushi,16457
2021-11-12,Ethereum,Synthetix,20
2021-11-12,Ethereum,Uniswap,166332
2021-11-11,Ethereum,Balancer,1392
2021-11-11,Ethereum,Curve,942
2021-11-11,Ethereum,Sushi,18053
2021-11-11,Ethereum,Synthetix,23
2021-11-11,Ethereum,Uniswap,156232
2021-11-10,Ethereum,Balancer,1678
2021-11-10,Ethereum,Curve,1077
2021-11-10,Ethereum,Sushi,21404
2021-11-10,Ethereum,Synthetix,51
2021-11-10,Ethereum,Uniswap,133773
2021-11-09,Ethereum,Balancer,608
2021-11-09,Ethereum,Curve,655
2021-11-09,Ethereum,Sushi,18800
2021-11-09,Ethereum,Synthetix,21
2021-11-09,Ethereum,Uniswap,126626
2021-11-08,Ethereum,Balancer,972
2021-11-08,Ethereum,Curve,997
2021-11-08,Ethereum,Sushi,16015
2021-11-08,Ethereum,Synthetix,16
2021-11-08,Ethereum,Uniswap,138141
2021-11-07,Ethereum,Balancer,846
2021-11-07,Ethereum,Curve,805
2021-11-07,Ethereum,Sushi,17417
2021-11-07,Ethereum,Synthetix,14
2021-11-07,Ethereum,Uniswap,143272
2021-11-06,Ethereum,Balancer,613
2021-11-06,Ethereum,Curve,755
2021-11-06,Ethereum,Sushi,18431
2021-11-06,Ethereum,Synthetix,5
2021-11-06,Ethereum,Uniswap,132584
2021-11-05,Ethereum,Balancer,2552
2021-11-05,Ethereum,Curve,716
2021-11-05,Ethereum,Sushi,19390
2021-11-05,Ethereum,Synthetix,13
2021-11-05,Ethereum,Uniswap,131217
2021-11-04,Ethereum,Balancer,2582
2021-11-04,Ethereum,Curve,847
2021-11-04,Ethereum,Sushi,19076
2021-11-04,Ethereum,Synthetix,19
2021-11-04,Ethereum,Uniswap,134751
2021-11-03,Ethereum,Balancer,2816
2021-11-03,Ethereum,Curve,772
2021-11-03,Ethereum,Sushi,19503
2021-11-03,Ethereum,Synthetix,27
2021-11-03,Ethereum,Uniswap,146415
2021-11-02,Ethereum,Balancer,1507
2021-11-02,Ethereum,Curve,701
2021-11-02,Ethereum,Sushi,16522
2021-11-02,Ethereum,Synthetix,24
2021-11-02,Ethereum,Uniswap,147599
2021-11-01,Ethereum,Balancer,596
2021-11-01,Ethereum,Curve,736
2021-11-01,Ethereum,Sushi,18013
2021-11-01,Ethereum,Synthetix,19
2021-11-01,Ethereum,Uniswap,134521
2021-10-31,Ethereum,Balancer,586
2021-10-31,Ethereum,Curve,699
2021-10-31,Ethereum,Sushi,18352
2021-10-31,Ethereum,Synthetix,2
2021-10-31,Ethereum,Uniswap,151138
2021-10-30,Ethereum,Balancer,544
2021-10-30,Ethereum,Curve,676
2021-10-30,Ethereum,Sushi,21059
2021-10-30,Ethereum,Synthetix,7
2021-10-30,Ethereum,Uniswap,168986
2021-10-29,Ethereum,Balancer,3415
2021-10-29,Ethereum,Curve,846
2021-10-29,Ethereum,Sushi,17233
2021-10-29,Ethereum,Synthetix,19
2021-10-29,Ethereum,Uniswap,154101
2021-10-28,Ethereum,Balancer,3362
2021-10-28,Ethereum,Curve,873
2021-10-28,Ethereum,Sushi,15309
2021-10-28,Ethereum,Synthetix,6
2021-10-28,Ethereum,Uniswap,149222
2021-10-27,Ethereum,Balancer,1222
2021-10-27,Ethereum,Curve,957
2021-10-27,Ethereum,Sushi,17209
2021-10-27,Ethereum,Synthetix,21
2021-10-27,Ethereum,Uniswap,135469
2021-10-26,Ethereum,Balancer,1993
2021-10-26,Ethereum,Curve,1050
2021-10-26,Ethereum,Sushi,20423
2021-10-26,Ethereum,Synthetix,16
2021-10-26,Ethereum,Uniswap,144033
2021-10-25,Ethereum,Balancer,1849
2021-10-25,Ethereum,Curve,851
2021-10-25,Ethereum,Sushi,18456
2021-10-25,Ethereum,Synthetix,19
2021-10-25,Ethereum,Uniswap,134374
2021-10-24,Ethereum,Balancer,1678
2021-10-24,Ethereum,Curve,924
2021-10-24,Ethereum,Sushi,15486
2021-10-24,Ethereum,Synthetix,10
2021-10-24,Ethereum,Uniswap,132753
2021-10-23,Ethereum,Balancer,1570
2021-10-23,Ethereum,Curve,877
2021-10-23,Ethereum,Sushi,15459
2021-10-23,Ethereum,Synthetix,8
2021-10-23,Ethereum,Uniswap,121268
2021-10-22,Ethereum,Balancer,1199
2021-10-22,Ethereum,Curve,965
2021-10-22,Ethereum,Sushi,15900
2021-10-22,Ethereum,Synthetix,30
2021-10-22,Ethereum,Uniswap,110154
2021-10-21,Ethereum,Balancer,1432
2021-10-21,Ethereum,Curve,1277
2021-10-21,Ethereum,Sushi,17579
2021-10-21,Ethereum,Synthetix,40
2021-10-21,Ethereum,Uniswap,104485
2021-10-20,Ethereum,Balancer,1878
2021-10-20,Ethereum,Curve,1169
2021-10-20,Ethereum,Sushi,18478
2021-10-20,Ethereum,Synthetix,46
2021-10-20,Ethereum,Uniswap,112026
2021-10-19,Ethereum,Balancer,1341
2021-10-19,Ethereum,Curve,1221
2021-10-19,Ethereum,Sushi,17251
2021-10-19,Ethereum,Synthetix,38
2021-10-19,Ethereum,Uniswap,110248
2021-10-18,Ethereum,Balancer,1045
2021-10-18,Ethereum,Curve,1022
2021-10-18,Ethereum,Sushi,17769
2021-10-18,Ethereum,Synthetix,30
2021-10-18,Ethereum,Uniswap,96729
2021-10-17,Ethereum,Balancer,1377
2021-10-17,Ethereum,Curve,1044
2021-10-17,Ethereum,Sushi,19579
2021-10-17,Ethereum,Synthetix,18
2021-10-17,Ethereum,Uniswap,93438
2021-10-16,Ethereum,Balancer,1040
2021-10-16,Ethereum,Curve,926
2021-10-16,Ethereum,Sushi,16468
2021-10-16,Ethereum,Synthetix,25
2021-10-16,Ethereum,Uniswap,91755
2021-10-15,Ethereum,Balancer,1154
2021-10-15,Ethereum,Curve,1224
2021-10-15,Ethereum,Sushi,26581
2021-10-15,Ethereum,Synthetix,19
2021-10-15,Ethereum,Uniswap,86215
2021-10-14,Ethereum,Balancer,950
2021-10-14,Ethereum,Curve,887
2021-10-14,Ethereum,Sushi,23036
2021-10-14,Ethereum,Synthetix,31
2021-10-14,Ethereum,Uniswap,89255
2021-10-13,Ethereum,Balancer,1124
2021-10-13,Ethereum,Curve,892
2021-10-13,Ethereum,Sushi,18308
2021-10-13,Ethereum,Synthetix,19
2021-10-13,Ethereum,Uniswap,93802
2021-10-12,Ethereum,Balancer,1423
2021-10-12,Ethereum,Curve,1195
2021-10-12,Ethereum,Sushi,18533
2021-10-12,Ethereum,Synthetix,29
2021-10-12,Ethereum,Uniswap,94895
2021-10-11,Ethereum,Balancer,1160
2021-10-11,Ethereum,Curve,845
2021-10-11,Ethereum,Sushi,16767
2021-10-11,Ethereum,Synthetix,35
2021-10-11,Ethereum,Uniswap,87025
2021-10-10,Ethereum,Balancer,1031
2021-10-10,Ethereum,Curve,903
2021-10-10,Ethereum,Sushi,16517
2021-10-10,Ethereum,Synthetix,23
2021-10-10,Ethereum,Uniswap,82782
2021-10-09,Ethereum,Balancer,852
2021-10-09,Ethereum,Curve,753
2021-10-09,Ethereum,Sushi,15050
2021-10-09,Ethereum,Synthetix,15
2021-10-09,Ethereum,Uniswap,79179
2021-10-08,Ethereum,Balancer,600
2021-10-08,Ethereum,Curve,882
