Date,Values,Blockchain
2023-08-07,600,Gnosis
2023-08-07,225,NEAR
2023-08-07,18471,Optimism
2023-08-07,360,Osmosis
2023-08-07,36711,Polygon
2023-08-07,7540,Solana
2023-08-06,25425,Arbitrum
2023-08-06,18385,Avalanche
2023-08-06,130200,BSC
2023-08-06,6960,Base
2023-08-06,54185,Ethereum
2023-08-06,513,Gnosis
2023-08-06,219,NEAR
2023-08-06,16912,Optimism
2023-08-06,332,Osmosis
2023-08-06,35928,Polygon
2023-08-06,7656,Solana
2023-08-05,26058,Arbitrum
2023-08-05,16316,Avalanche
2023-08-05,136601,BSC
2023-08-05,7499,Base
2023-08-05,56470,Ethereum
2023-08-05,443,Gnosis
2023-08-05,199,NEAR
2023-08-05,19767,Optimism
2023-08-05,295,Osmosis
2023-08-05,36862,Polygon
2023-08-05,8280,Solana
2023-08-04,27890,Arbitrum
2023-08-04,17445,Avalanche
2023-08-04,135129,BSC
2023-08-04,6331,Base
2023-08-04,56027,Ethereum
2023-08-04,450,Gnosis
2023-08-04,226,NEAR
2023-08-04,22891,Optimism
2023-08-04,304,Osmosis
2023-08-04,39626,Polygon
2023-08-04,7475,Solana
2023-08-03,29112,Arbitrum
2023-08-03,17774,Avalanche
2023-08-03,144392,BSC
2023-08-03,7734,Base
2023-08-03,58975,Ethereum
2023-08-03,487,Gnosis
2023-08-03,237,NEAR
2023-08-03,19161,Optimism
2023-08-03,327,Osmosis
2023-08-03,42356,Polygon
2023-08-03,7567,Solana
2023-08-02,27675,Arbitrum
2023-08-02,17193,Avalanche
2023-08-02,146236,BSC
2023-08-02,4492,Base
2023-08-02,60854,Ethereum
2023-08-02,531,Gnosis
2023-08-02,266,NEAR
2023-08-02,16119,Optimism
2023-08-02,315,Osmosis
2023-08-02,38676,Polygon
2023-08-02,7640,Solana
2023-08-01,29316,Arbitrum
2023-08-01,15614,Avalanche
2023-08-01,151434,BSC
2023-08-01,1077,Base
2023-08-01,60660,Ethereum
2023-08-01,594,Gnosis
2023-08-01,265,NEAR
2023-08-01,23206,Optimism
2023-08-01,350,Osmosis
2023-08-01,37891,Polygon
2023-08-01,8177,Solana
2023-07-31,33292,Arbitrum
2023-07-31,21406,Avalanche
2023-07-31,145999,BSC
2023-07-31,106,Base
2023-07-31,57740,Ethereum
2023-07-31,560,Gnosis
2023-07-31,260,NEAR
2023-07-31,21728,Optimism
2023-07-31,431,Osmosis
2023-07-31,41305,Polygon
2023-07-31,9176,Solana
2023-07-30,27412,Arbitrum
2023-07-30,19512,Avalanche
2023-07-30,137392,BSC
2023-07-30,56136,Ethereum
2023-07-30,498,Gnosis
2023-07-30,262,NEAR
2023-07-30,19101,Optimism
2023-07-30,295,Osmosis
2023-07-30,40058,Polygon
2023-07-30,10309,Solana
2023-07-29,4443,Arbitrum
2023-07-29,17972,Avalanche
2023-07-29,136896,BSC
2023-07-29,60952,Ethereum
2023-07-29,414,Gnosis
2023-07-29,227,NEAR
2023-07-29,19672,Optimism
2023-07-29,315,Osmosis
2023-07-29,40115,Polygon
2023-07-29,7236,Solana
2023-07-28,14087,Arbitrum
2023-07-28,20674,Avalanche
2023-07-28,147199,BSC
2023-07-28,1,Base
2023-07-28,63937,Ethereum
2023-07-28,556,Gnosis
2023-07-28,249,NEAR
2023-07-28,20271,Optimism
2023-07-28,320,Osmosis
2023-07-28,41254,Polygon
2023-07-28,7550,Solana
2023-07-27,26612,Arbitrum
2023-07-27,21649,Avalanche
2023-07-27,148112,BSC
2023-07-27,62083,Ethereum
2023-07-27,568,Gnosis
2023-07-27,296,NEAR
2023-07-27,17376,Optimism
2023-07-27,324,Osmosis
2023-07-27,42814,Polygon
2023-07-27,7822,Solana
2023-07-26,29005,Arbitrum
2023-07-26,22776,Avalanche
2023-07-26,152029,BSC
2023-07-26,58895,Ethereum
2023-07-26,535,Gnosis
2023-07-26,258,NEAR
2023-07-26,22229,Optimism
2023-07-26,347,Osmosis
2023-07-26,41590,Polygon
2023-07-26,13626,Solana
2023-07-25,28049,Arbitrum
2023-07-25,22221,Avalanche
2023-07-25,151192,BSC
2023-07-25,60269,Ethereum
2023-07-25,719,Gnosis
2023-07-25,235,NEAR
2023-07-25,20658,Optimism
2023-07-25,341,Osmosis
2023-07-25,37332,Polygon
2023-07-25,10728,Solana
2023-07-24,30379,Arbitrum
2023-07-24,23549,Avalanche
2023-07-24,151975,BSC
2023-07-24,62583,Ethereum
2023-07-24,858,Gnosis
2023-07-24,210,NEAR
2023-07-24,17433,Optimism
2023-07-24,365,Osmosis
2023-07-24,42131,Polygon
2023-07-24,7802,Solana
2023-07-23,30253,Arbitrum
2023-07-23,22597,Avalanche
2023-07-23,136563,BSC
2023-07-23,58832,Ethereum
2023-07-23,1209,Gnosis
2023-07-23,223,NEAR
2023-07-23,17030,Optimism
2023-07-23,331,Osmosis
2023-07-23,40601,Polygon
2023-07-23,7195,Solana
2023-07-22,27890,Arbitrum
2023-07-22,24819,Avalanche
2023-07-22,151743,BSC
2023-07-22,58011,Ethereum
2023-07-22,914,Gnosis
2023-07-22,197,NEAR
2023-07-22,15704,Optimism
2023-07-22,361,Osmosis
2023-07-22,44700,Polygon
2023-07-22,7411,Solana
2023-07-21,30040,Arbitrum
2023-07-21,22813,Avalanche
2023-07-21,170651,BSC
2023-07-21,58763,Ethereum
2023-07-21,911,Gnosis
